staid;metnostaid;souid;cn;elev;lon;lat;etrs_laea_x;etrs_laea_y;utm33_x;utm33_y;date;value;qcode;prid;dqc;sct;rep
7753;NA;145995;FI;161;26.37139;65.97639;5062563;4850687;1014308;7364099;20200101;-7.7;0;1;0;0.46;1.89353
7764;NA;146055;FI;203;28.24806;65.57389;5157983;4828860;1107691;7336768;20200101;-7.9;0;1;0;0.11;2
732;NA;146060;FI;264;29.22583;65.995;5187583;4885797;1141317;7392583;20200101;-9.6;0;1;0;0.47;2
7765;NA;146065;FI;160;29.31917;66.36806;5179237;4926644;1135961;7434244;20200101;-11.2;0;1;0;2.11;2
7774;NA;146110;FI;486;29.15528;66.16528;5178881;4903041;1133895;7410445;20200101;-9.5;0;1;0;0.75;2
7776;NA;146120;FI;310;29.4;66.31667;5184436;4922186;1140817;7429470;20200101;-10.2;0;1;0;0.39;2
7784;NA;146160;FI;92;24.65306;66.52889;4972159;4893021;927637;7412010;20200101;-7.9;0;1;0;0.28;2
2269;NA;146185;FI;84;23.96694;66.77222;4936261;4913079;893523;7434362;20200101;-9.5;0;1;0;2.41;2
733;NA;146205;FI;195;25.83528;66.55806;5022841;4907717;979039;7423836;20200101;-7.7;0;1;0;2.19;2
7798;NA;146240;FI;85;25.71194;66.49806;5019123;4900007;974777;7416284;20200101;-7.2;0;1;0;0.01;2
7801;NA;146256;FI;106;26.015;66.57889;5030058;4911792;986508;7427524;20200101;-9.9;0;1;0;6.35;2
7816;NA;146331;FI;208;27.16417;66.71528;5075672;4938595;1033799;7451947;20200101;-8.8;0;1;0;0.52;2
7818;NA;146341;FI;180;28.18;67.28528;5101136;5010821;1064405;7523409;20200101;-12.3;0;1;0;0.07;2
7824;NA;146371;FI;486;27.22194;67.02139;5068990;4972017;1029618;7486028;20200101;-8.1;0;1;0;0;2
7825;NA;146376;FI;215;28.67806;66.83306;5136565;4968373;1096522;7478641;20200101;-10.9;0;1;0;1.18;2
7832;NA;146411;FI;213;29.18139;67.16222;5146919;5009372;1109811;7519481;20200101;-15.2;0;1;0;5.24;2
7837;NA;146441;FI;306;23.43167;68.36167;4875597;5080637;846062;7606911;20200101;-9.5;0;1;0;0.03;2
7842;NA;146466;FI;755;24.03694;68.06167;4907603;5053201;875654;7577292;20200101;-9.6;0;1;0;0.98;2
7843;NA;146471;FI;565;24.12028;67.97278;4913236;5044307;880558;7567983;20200101;-8.8;0;1;0;0.39;2
7845;NA;146481;FI;340;24.24417;67.99917;4917683;5048226;885256;7571667;20200101;-7.3;0;1;0;1.62;2
7846;NA;146486;FI;196;24.8625;67.69556;4951035;5020951;916239;7542172;20200101;-9.8;0;1;0;1.69;2
7847;NA;146491;FI;347;24.24333;67.99083;4917857;5047319;885360;7570742;20200101;-8.1;0;1;0;0.12;2
7848;NA;146496;FI;181;24.90556;67.65167;4953973;5016611;918825;7537622;20200101;-7.6;0;1;0;1.06;2
7850;NA;146506;FI;275;25.78667;68.16917;4976295;5080557;945722;7600820;20200101;-10.1;0;1;0;0.11;2
7856;NA;146536;FI;240;27.75028;67.82056;5066600;5063180;1033964;7578168;20200101;-13.9;0;1;0;0.54;2
7857;NA;146541;FI;247;27.18944;68.08389;5035705;5085368;1004958;7602291;20200101;-13.8;0;1;0;0.62;2
7861;NA;146561;FI;302;27.4175;68.41417;5034843;5123023;1006897;7640373;20200101;-13.7;0;1;0;3.19;2
7862;NA;146566;FI;430;27.44889;68.43194;5035551;5125247;1007763;7642581;20200101;-10.2;0;1;0;0.31;2
7865;NA;146581;FI;253;28.30528;68.4775;5068184;5139204;1041148;7654890;20200101;-9.3;0;1;0;3.33;2
7868;NA;146596;FI;370;29.615;67.7475;5145012;5076653;1112824;7587560;20200101;-10.3;0;1;0;3.39;2
7872;NA;146616;FI;480;20.79556;69.04833;4754803;5136277;730986;7670673;20200101;-8.4;0;1;0;0.33;2
7873;NA;146621;FI;1007;20.85778;69.04194;4757402;5135976;733528;7670199;20200101;-9.6;0;1;0;0.49;2
7875;NA;146631;FI;370;23.58028;68.6025;4875861;5107890;848390;7634386;20200101;-12.1;0;1;0;0.23;2
7881;NA;146661;FI;285;25.74056;68.9025;4954065;5158882;929585;7681195;20200101;-8.9;0;1;0;2.96;2
735;NA;146686;FI;147;27.41806;68.60694;5028956;5143608;1002591;7661500;20200101;-9.4;0;1;0;0.06;2
7887;NA;146696;FI;107;27.01194;69.75556;4978278;5262136;961285;7784187;20200101;-6.6;0;1;0;0.98;2
7888;NA;146701;FI;22;27.90056;70.08139;5001323;5305508;987317;7826799;20200101;-5.5;0;1;0;1.47;2
7893;NA;146726;FI;122;27.49639;69.07139;5017722;5193953;995210;7713015;20200101;-8.6;0;1;0;0.04;2
7898;NA;146751;FI;156;27.27;69.14028;5006834;5199020;984809;7718746;20200101;-8.3;0;1;0;0.58;2
7899;NA;146756;FI;120;27.76083;69.04778;5028713;5194142;1006107;7712597;20200101;-8.7;0;1;0;0.03;2
7900;NA;146761;FI;76;27.015;69.75667;4978359;5262284;961377;7784332;20200101;-6.9;0;1;0;0;2
7904;NA;146781;FI;123;28.30389;68.84889;5056165;5178685;1032154;7695461;20200101;-9.1;0;1;0;0.06;2
7907;NA;146796;FI;103;28.89917;69.58167;5054901;5262814;1037137;7780655;20200101;-7.5;0;1;0;0.28;2
11094;NA;156741;NO;24;7.21694;62.28806;4175983;4356906;96906;6930562;20200101;3.3;0;1;0;3.56;1.49269
11208;NA;171325;SE;135;12.85389;60.27889;4479292;4134114;381318;6684402;20200101;1.1;0;1;0;0.1;2
11209;NA;171336;SE;583;12.12444;63.28306;4428131;4466048;355794;7020360;20200101;-1.1;0;1;0;0.37;1.49269
11210;NA;171347;SE;4;21.56556;65.035;4866596;4703969;808768;7228417;20200101;-1.4;0;1;0;0.09;2
11349;NA;174998;EE;4;23.04333;58.86417;5070129;4042589;963215;6552827;20200101;4.7;0;1;0;0;1.49269
11350;NA;175002;EE;73;27.39806;59.32889;5301957;4146296;1202821;6642469;20200101;2.3;0;1;0;5.86;1.49269
11351;NA;175006;EE;70;26.415;58.74944;5263205;4070230;1158538;6568522;20200101;3.3;0;1;0;0.03;1.49269
11353;NA;175014;EE;1;22.50639;58.21806;5052798;3966219;940432;6477567;20200101;5.2;0;1;0;0.05;1.49269
11354;NA;175018;EE;3;26.54139;59.52139;5249518;4155580;1150862;6654898;20200101;3.8;0;1;0;1.54;1.49269
11355;NA;175022;EE;3;23.97028;58.09833;5139939;3969050;1027812;6474847;20200101;4.5;0;1;0;0.1;1.49269
11356;NA;175026;EE;53;24.73389;58.97306;5163074;4073419;1058401;6577849;20200101;3.5;0;1;0;0.36;1.49269
11357;NA;175030;EE;28;28.11278;59.38917;5339463;4162891;1241670;6656918;20200101;3;0;1;0;2.8;1.49269
11358;NA;175034;EE;24;23.81556;58.95083;5111893;4060435;1006254;6568045;20200101;4.1;0;1;0;0.22;1.49269
11359;NA;175038;EE;12;24.48528;58.38417;5162952;4006265;1053501;6510637;20200101;4.1;0;1;0;0.02;1.49269
11360;NA;175042;EE;23;24.04;59.38917;5114504;4110803;1012465;6618291;20200101;4.5;0;1;0;2.37;1.49269
11361;NA;175046;EE;2;23.25889;57.78306;5105567;3926565;990387;6434541;20200101;5.2;0;1;0;0.04;1.49269
11362;NA;175050;EE;7;22.06639;58.92056;5013569;4038859;906432;6552713;20200101;5.2;0;1;0;0.16;1.49269
11363;NA;175054;EE;33;24.60278;59.39806;5145580;4118193;1044083;6623761;20200101;3.8;0;1;0;0.54;1.49269
11364;NA;175058;EE;3;22.05778;57.91333;5032791;3928246;917725;6440903;20200101;5.8;0;1;0;0.32;1.49269
11365;NA;175062;EE;32;26.95194;58.86528;5290162;4090012;1186995;6586727;20200101;3.2;0;1;0;1.43;1.49269
11367;NA;175070;EE;70;26.46139;58.26389;5278751;4018179;1170457;6515420;20200101;3.8;0;1;0;0.01;1.49269
11368;NA;175074;EE;89;26.27194;58.87417;5251869;4081872;1147989;6580876;20200101;2.8;0;1;0;0.32;1.49269
11369;NA;175078;EE;121;26.23056;59.14139;5242495;4110324;1140606;6609956;20200101;2.2;0;1;0;13.14;1.49269
11370;NA;175082;EE;60;25.40917;58.80833;5205098;4063692;1099804;6565516;20200101;3.5;0;1;0;0;1.49269
11371;NA;175086;EE;86;25.60028;58.37778;5226747;4019268;1118355;6519695;20200101;3.5;0;1;0;0;1.49269
11372;NA;175090;EE;65;26.03778;57.79;5266856;3961059;1154478;6458930;20200101;4.5;0;1;0;0.38;1.49269
11373;NA;175094;EE;2;23.51333;58.57278;5103150;4015771;994320;6523909;20200101;4.4;0;1;0;0.27;1.49269
18495;NA;199337;NO;45;5.2775;60.29139;4059306;4141039;-36202;6723519;20200101;4.3;0;1;0;0.7;1.49269
18213;NA;199421;NO;130;10.79028;59.94639;4365281;4094227;264917;6652921;20200101;1.6;0;1;0;0.69;2
18060;NA;199525;NO;1020;19.54417;69.1025;4704011;5134752;680752;7672492;20200101;-9.5;0;1;0;0.42;2
18278;NA;199596;NO;215;5.39667;60.35;4066346;4147104;-28709;6729033;20200101;3.1;0;1;0;0.29;1.49269
18685;NA;199689;NO;1585;7.38889;61.59639;4181900;4279835;96739;6852829;20200101;-6.7;0;1;0;0.99;1.49269
265;50540;218198;NO;12;5.33306;60.38306;4063089;4150999;-31653;6733201;20200101;5.3;2;1;0;0.06;1.49269
942;97251;218199;NO;131;25.50194;69.46333;4929253;5216922;909423;7741288;20200101;-12.7;2;1;0;6.48;2
953;24890;218200;NO;166;9.13333;60.56694;4273330;4163222;178677;6728899;20200101;3.9;2;1;0;1.11;2
955;93301;218201;NO;381;23.53417;69.57944;4850537;5213106;831384;7742157;20200101;-7.9;2;1;0;3.95;2
1046;44560;218204;NO;7;5.63667;58.88417;4069071;3983633;-38624;6564962;20200101;6.1;2;1;0;0.15;1.49269
1048;4780;218205;NO;202;11.08028;60.20639;4381064;4123329;282816;6680847;20200101;1.6;2;1;0;0.58;2
1058;93900;218207;NO;382;23.53833;68.75528;4870515;5124075;844333;7651044;20200101;-13.5;2;1;0;2.1;2
2230;50500;218208;NO;48;5.22639;60.28917;4056462;4140983;-39043;6723692;20200101;5;2;1;0;0.1;1.49269
2576;28380;218210;NO;170;9.63778;59.62444;4300511;4058253;197740;6621804;20200101;0.4;2;1;0;0.06;1.79749
2579;10380;218212;NO;625;11.35167;62.57694;4390788;4386767;312606;6943753;20200101;-0.4;2;1;0;0;1.49269
2594;19710;218214;NO;163;10.43667;59.85583;4345533;4083992;244495;6644162;20200101;1.9;2;1;0;0.47;2
2596;18500;218215;NO;360;10.68639;60.05083;4359341;4105772;259880;6664910;20200101;-0.4;2;1;0;0.79;2
2600;18950;218216;NO;514;10.66917;59.98444;4358453;4098386;258438;6657590;20200101;0.2;2;1;0;0.46;2
2603;700;218217;NO;672;12.04806;61.88694;4429117;4311089;344851;6865112;20200101;-0.7;2;1;0;0.13;2
2627;24710;218220;NO;142;9.60667;60.38278;4299245;4142530;202879;6706212;20200101;3.1;2;1;0;0.02;2
2669;44080;218224;NO;24;5.55528;58.65917;4062746;3958953;-46827;6540730;20200101;6.2;2;1;0;0.2;1.49269
2677;49800;218225;NO;735;7.27944;60.40833;4170682;4148196;75345;6721823;20200101;0.3;2;1;0;0;1.49269
2685;48330;218226;NO;25;5.06806;59.90806;4044596;4099331;-54125;6682883;20200101;7.1;2;1;0;1.48;1.49269
2726;74350;218230;NO;140;12.84583;64.74194;4457378;4628908;397453;7181439;20200101;1.3;2;1;0;0.43;1.49269
2727;75410;218231;NO;33;10.54917;64.79778;4347273;4632416;288664;7193350;20200101;5.9;2;1;0;0.15;1.49269
2750;90800;218234;NO;21;19.50056;70.24556;4682849;5259220;669634;7799531;20200101;-0.2;2;1;0;0.37;1.49269
2752;93700;218235;NO;307;23.03333;68.99667;4844740;5146251;820552;7675013;20200101;-13.9;2;1;0;3.11;2
4992;36560;218237;NO;142;8.63139;58.65806;4241422;3951536;130838;6519528;20200101;4;2;1;0;0.19;1.62213
4993;38140;218238;NO;6;8.5225;58.34;4234325;3916303;121120;6484824;20200101;5.4;2;1;0;0;1.72651
5001;93140;218241;NO;3;23.35806;69.9775;4834262;5254753;818513;7785239;20200101;-2.6;2;1;0;0.15;2
5002;94280;218242;NO;81;23.67694;70.68056;4829092;5332972;819428;7864648;20200101;-2.3;2;1;0;0.53;2
5003;94680;218243;NO;14;25.97806;71.01056;4903374;5386765;896764;7914650;20200101;-2.1;2;1;0;0.01;1.5428
5004;96310;218244;NO;13;27.82944;71.03306;4968378;5405848;962321;7930283;20200101;-2.8;2;1;0;0.05;1.49269
5005;98090;218245;NO;13;29.03444;70.87056;5016336;5400511;1009261;7922247;20200101;-2.2;2;1;0;0.9;1.49269
5009;98790;218246;NO;39;29.83528;70.06528;5073058;5324065;1059648;7841737;20200101;-5.5;2;1;0;0.47;2
5018;12320;218247;NO;221;11.06944;60.81806;4379376;4191266;286286;6748926;20200101;1.4;2;1;0;1.03;2
5046;59800;218249;NO;38;5.26806;62.32917;4074904;4366878;-2839;6948802;20200101;6.8;2;1;0;0.07;1.49269
5047;62270;218250;NO;3;7.26167;62.74417;4180424;4407389;105307;6980831;20200101;6.1;2;1;0;0.01;1.49269
5049;64330;218251;NO;62;7.81556;63.10917;4210199;4446864;138012;7018031;20200101;5.9;2;1;0;0.45;1.49269
5052;59680;218253;NO;74;6.08056;62.18083;4116123;4347842;36658;6926315;20200101;5.4;2;1;0;0.11;1.49269
5054;60990;218254;NO;22;6.115;62.56167;4120418;4389943;44275;6968203;20200101;6.1;2;1;0;0.02;1.49269
5056;76330;218256;NO;9;12.21806;65.45667;4424568;4706924;371090;7262198;20200101;4.7;2;1;0;0.02;1.49269
5060;84970;218257;NO;26;16.68306;68.49083;4596993;5054045;568860;7598531;20200101;-0.2;2;1;0;0.04;1.75157
5065;85560;218258;NO;26;13.615;68.155;4472642;5007561;442492;7560791;20200101;1.4;2;1;0;0.23;1.49269
5071;85450;218262;NO;9;14.66917;68.24528;4516044;5020156;486316;7570248;20200101;0.9;2;1;0;1.02;1.63048
5073;86600;218263;NO;3;15.02917;68.58;4528064;5058054;501189;7607532;20200101;1.2;2;1;0;0.01;1.49269
5074;79600;218264;NO;70;14.30139;66.36417;4514943;4811704;468746;7360677;20200101;0.5;2;1;0;1;1.49269
5078;72580;218265;NO;2;11.57056;64.47056;4397015;4596916;335147;7153905;20200101;4.1;2;1;0;0.35;1.49269
5083;75550;218266;NO;23;10.99639;65.20194;4367971;4677409;312728;7236904;20200101;6.2;2;1;0;0.93;1.49269
5085;13420;218267;NO;930;10.10833;61.65139;4326763;4283372;241038;6845083;20200101;-2.7;2;1;0;2.93;2
5093;23500;218268;NO;521;9.06306;61.12167;4270331;4224882;180430;6790856;20200101;3.2;2;1;0;0.31;2
5094;54710;218269;NO;956;8.1125;61.17806;4219114;4232170;130049;6802136;20200101;-0.8;2;1;0;0.05;1.63466
5098;18700;218270;NO;94;10.72;59.94194;4361349;4093691;260964;6652678;20200101;0.6;2;1;0;0.91;2
5099;3810;218271;NO;141;11.16583;59.58694;4387013;4054575;283558;6611661;20200101;0.4;2;1;0;0.37;2
5113;56420;218273;NO;7;5.04417;61.29278;4054658;4252898;-32052;6836092;20200101;5.9;2;1;0;0.35;1.49269
5114;57710;218274;NO;9;5.02778;61.58306;4056195;4285116;-27971;6868292;20200101;6.6;2;1;0;0.82;1.49269
5118;55700;218275;NO;497;7.14139;61.15806;4166627;4231711;77785;6805814;20200101;2.1;2;1;0;0.53;1.49269
5121;58100;218277;NO;60;6.10417;61.82917;4115051;4308796;32501;6887236;20200101;4.9;2;1;0;0.11;1.49269
5132;71990;218279;NO;18;10.455;64.40139;4343078;4588470;281033;7149581;20200101;6.2;2;1;0;0.75;1.49269
5134;65270;218280;NO;306;9.34889;63.23028;4288102;4458725;216288;7023753;20200101;2.7;2;1;0;0.47;1.49269
5137;65940;218281;NO;5;8.46667;63.84667;4245145;4527749;179117;7096375;20200101;6.8;2;1;0;0.08;1.49269
5142;31620;218283;NO;977;8.17917;59.83944;4218664;4083408;118156;6653217;20200101;-2;2;1;0;0.27;1.72234
5150;90490;218285;NO;8;18.91306;69.67667;4669723;5194095;651588;7734673;20200101;-0.8;2;1;0;0.01;1.8309
5152;91740;218286;NO;6;20.95528;69.78889;4746688;5217853;729303;7753526;20200101;-1.6;2;1;0;0.18;2
5160;27450;218289;NO;26;10.34806;59.23;4340913;4014406;234659;6574926;20200101;4.8;2;1;0;0.09;1.58873
5161;27470;218290;NO;88;10.25528;59.18417;4335624;4009289;229009;6570204;20200101;4.6;2;1;0;2.22;1.64301
11089;4260;218291;NO;143;10.97778;59.9775;4375736;4097815;275590;6655730;20200101;1.7;2;1;0;2.8;2
11092;12180;218292;NO;182;11.20278;60.80278;4386683;4189686;293431;6746799;20200101;-1.2;2;1;0;1.44;2
11095;84630;218294;NO;1000;17.48028;68.42083;4630699;5049748;601778;7591834;20200101;-6.7;2;1;0;0.52;1.71816
11096;86520;218295;NO;14;15.28278;68.64806;4537843;5066321;511490;7615146;20200101;0.6;2;1;0;0.07;1.49269
11098;69020;218296;NO;23;10.53333;63.42444;4347771;4480207;277179;7040654;20200101;4.3;2;1;0;0.01;1.49269
11099;30650;218297;NO;20;9.21056;59.56667;4276271;4052028;173136;6617410;20200101;-1.1;2;1;0;6.44;1.66388
18005;26990;218308;NO;60;10.215;59.61917;4333163;4057633;230196;6618728;20200101;2.8;2;1;0;0.09;2
18006;72710;218309;NO;32;12.01944;64.51028;4418597;4601873;356920;7157238;20200101;2.9;2;1;0;0.22;1.49269
18008;64510;218311;NO;23;8.18583;62.91306;4228371;4424583;154298;6994235;20200101;5.2;2;1;0;0.09;1.49269
18009;30330;218312;NO;41;9.57694;59.22667;4296793;4014059;190704;6577883;20200101;1.4;2;1;0;2.59;1.78914
18010;3370;218313;NO;45;11.04194;59.31917;4380458;4024705;274794;6582286;20200101;3.4;2;1;0;0.36;2
18015;17850;218317;NO;92;10.78167;59.66056;4365167;4062458;262410;6621163;20200101;2.4;2;1;0;0.07;2
18017;69150;218319;NO;27;10.87917;63.48806;4365034;4487435;294868;7046574;20200101;4.3;2;1;0;0.02;1.49269
18018;76530;218320;NO;21;12.42556;65.82917;4432683;4748452;382400;7303280;20200101;4.4;2;1;0;0.14;1.49269
18019;44300;218321;NO;87;5.65056;58.76056;4068993;3969865;-39755;6551172;20200101;5.2;2;1;0;0.1;1.49269
18020;90400;218322;NO;20;18.90917;69.65389;4669935;5191588;651600;7732128;20200101;-0.6;2;1;0;0.26;1.86013
18022;99460;218324;NO;27;30.04083;69.45528;5102230;5262088;1083962;7777420;20200101;-8.5;2;1;0;5.01;2
18023;16271;218325;NO;940;9.47944;61.88806;4293517;4309743;210038;6874045;20200101;-0.7;2;1;0;0.01;1.99791
18025;23550;218326;NO;965;8.92278;61.25056;4262977;4239303;174230;6805864;20200101;-1.1;2;1;0;1.19;1.78497
18026;60810;218327;NO;625;6.87167;62.51556;4159207;4382883;82280;6957965;20200101;0.9;2;1;0;0;1.49269
18027;32061;218328;NO;94;9.21167;59.38194;4276095;4031496;171407;6596886;20200101;0.9;2;1;0;0.3;1.97286
18028;50310;218329;NO;455;5.96389;60.38833;4097938;4149443;2967;6728840;20200101;1.4;2;1;0;0.24;1.49269
18029;45770;218330;NO;43;6.14944;59.23;4100823;4020319;-4127;6599220;20200101;4.5;2;1;0;0.07;1.49269
18031;19940;218331;NO;39;10.25944;59.79056;4335604;4076689;234063;6637602;20200101;2.5;2;1;0;0.33;2
18032;27315;218332;NO;39;10.23944;59.38056;4334640;4031116;229669;6592101;20200101;4.5;2;1;0;0.3;2
18033;5660;218333;NO;170;12.09139;60.25333;4437106;4129801;339041;6683173;20200101;1.9;2;1;0;0.19;2
18035;16040;218335;NO;309;9.54139;61.77806;4296702;4297509;212256;6861546;20200101;1.7;2;1;0;0.15;2
18036;17380;218336;NO;35;10.75417;59.39806;4363939;4033266;258995;6592068;20200101;4.6;2;1;0;0;1.8476
18037;64760;218337;NO;5;8.68917;62.98528;4254227;4432021;180560;6999644;20200101;4.6;2;1;0;1.02;1.49269
18038;49490;218338;NO;12;6.65389;60.31833;4135647;4139687;39787;6716062;20200101;5.8;2;1;0;1.19;1.49269
18040;9380;218340;NO;1475;9.35167;62.29556;4287216;4355027;207295;6919895;20200101;-4.3;2;1;0;0.2;1.93946
18042;53530;218341;NO;1162;7.27556;60.65639;4171590;4175742;78379;6749345;20200101;-3.4;2;1;0;0.09;1.49269
18043;32240;218342;NO;105;9.02833;59.4175;4265709;4035577;161373;6601755;20200101;-0.4;2;1;0;0.96;1.87683
18044;41825;218343;NO;6;7.04528;58.13389;4146720;3896093;32228;6471264;20200101;4.1;2;1;0;3.18;1.76409
18045;8880;218344;NO;478;10.62667;62.10917;4353852;4334331;271881;6894042;20200101;2.5;2;1;0;1.99;2
18046;80610;218345;NO;17;12.48583;66.76278;4431406;4851754;389333;7407167;20200101;4.7;2;1;0;0.52;1.49269
18047;45530;218346;NO;300;6.12083;59.05083;4098050;4000518;-8411;6579602;20200101;3.1;2;1;0;0.19;1.49269
18049;50539;218348;NO;46;5.33167;60.38333;4063014;4151035;-31724;6733243;20200101;5.3;2;1;0;0.15;1.49269
18050;55770;218349;NO;45;6.86056;61.17917;4151583;4234697;63044;6810004;20200101;6.5;2;1;0;2.24;1.49269
18051;47498;218350;NO;8;5.95389;59.6625;4092532;4068941;-8659;6648591;20200101;3.7;2;1;0;1.64;1.49269
18053;20280;218352;NO;126;10.26583;60.14028;4335810;4115553;237209;6676457;20200101;3.3;2;1;0;0.81;2
18054;67140;218353;NO;44;10.29694;63.34028;4335948;4470804;264713;7032140;20200101;3.9;2;1;0;0.04;1.49269
18055;20540;218354;NO;245;10.55917;60.35556;4351953;4139567;255089;6699265;20200101;2.8;2;1;0;0.37;2
18056;4920;218355;NO;160;11.39306;60.12667;4398636;4114776;299649;6670989;20200101;2.3;2;1;0;1.6;2
18057;3290;218356;NO;100;11.39056;59.38806;4400191;4032701;295032;6588823;20200101;2;2;1;0;0;2
18058;97710;218357;NO;591;25.34583;69.30028;4927694;5198033;906456;7722290;20200101;-9.4;2;1;0;4.58;2
18059;69655;218358;NO;32;10.69306;63.56528;4355621;4495893;286193;7055774;20200101;4.6;2;1;0;0.02;1.49269
18061;13150;218359;NO;200;10.18694;61.45806;4331005;4261915;243603;6823278;20200101;-3.7;2;1;0;11.73;2
18062;87000;218360;NO;500;15.31083;68.71806;4538330;5074109;512591;7622956;20200101;-3.4;2;1;0;0.26;1.49269
18063;84210;218361;NO;740;17.79056;68.19056;4646658;5025919;615665;7566726;20200101;-5.7;2;1;0;0.3;2
18064;7420;218362;NO;872;11.49917;61.37639;4401431;4253687;312962;6809730;20200101;-2.9;2;1;0;0.59;2
18065;25115;218363;NO;1344;8.49667;60.83944;4238998;4194072;146887;6762432;20200101;-3.6;2;1;0;0.19;1.85177
18066;13030;218364;NO;375;10.25889;61.22444;4334956;4235986;245540;6797023;20200101;0.4;2;1;0;0.02;2
18067;71320;218365;NO;23;9.97056;63.58556;4319530;4497971;250556;7060647;20200101;5.6;2;1;0;0.41;1.49269
18068;27780;218366;NO;19;10.125;59.04667;4328189;3993983;220458;6555457;20200101;4.8;2;1;0;0.26;1.94781
18069;26820;218367;NO;15;9.89194;59.76139;4314912;4073426;213223;6635893;20200101;2;2;1;0;0.16;2
18071;70680;218369;NO;59;11.42556;63.9425;4391290;4538257;324877;7095516;20200101;3.3;2;1;0;0.1;1.49269
18072;82110;218370;NO;20;15.10167;67.27639;4542801;4914723;504383;7462195;20200101;1.3;2;1;0;0.01;1.95198
18073;16400;218371;NO;560;9.21417;62.01694;4279682;4324179;197411;6889576;20200101;2.6;2;1;0;0.09;1.82672
18074;15270;218372;NO;1894;8.36889;61.6775;4234315;4287269;149446;6856140;20200101;-7.3;2;1;0;0.08;2
18076;18269;218374;NO;123;10.905;59.95389;4371697;4095137;271370;6653353;20200101;-1.9;2;1;0;11.8;1.75992
18077;57790;218375;NO;715;5.20056;61.67889;4066150;4295095;-17264;6877487;20200101;0.4;2;1;0;0.28;1.49269
18078;40250;218376;NO;308;7.52694;59.19694;4179408;4013145;73688;6585914;20200101;3.6;2;1;0;1.26;1.59708
18079;80740;218377;NO;9;13.64583;66.90333;4481980;4869549;440725;7421248;20200101;3.6;2;1;0;0.21;1.49269
18081;26900;218379;NO;8;10.12333;59.75333;4327950;4072532;226132;6634019;20200101;1.3;2;1;0;0.75;2
18082;61630;218380;NO;579;8.19972;62.25806;4227085;4351911;147307;6921484;20200101;-0.2;2;1;0;5.09;1.49269
18084;46432;218382;NO;1370;6.71056;59.83556;4136157;4085948;36147;6662185;20200101;-4.9;2;1;0;0.01;1.49269
18085;8140;218383;NO;257;11.08028;61.42556;4378871;4258736;290929;6816473;20200101;-1.2;2;1;0;0.81;2
18086;27160;218384;NO;95;10.46444;59.41944;4347428;4035502;242728;6595532;20200101;4.4;2;1;0;0.98;1.81837
18087;15730;218385;NO;664;7.89556;61.89556;4209938;4312132;127149;6882973;20200101;1.5;2;1;0;0.78;1.49269
18088;85890;218386;NO;4;12.10389;67.52667;4411623;4935577;376497;7492978;20200101;3.9;2;1;0;0.06;1.49269
18089;50810;218387;NO;90;5.34167;60.47417;4064268;4161070;-29691;6743204;20200101;4.8;2;1;0;0.01;1.49269
18092;12680;218389;NO;240;10.47583;61.09167;4346757;4221301;256147;6781432;20200101;0.1;2;1;0;0.21;2
18093;51010;218390;NO;10;5.72417;60.52056;4085646;4164885;-8082;6745306;20200101;5.3;2;1;0;0.14;1.49269
18094;51800;218391;NO;695;6.93694;60.70194;4153265;4181558;60583;6756619;20200101;0.2;2;1;0;0.05;1.49269
18095;59695;218392;NO;690;6.28778;62.16;4126812;4344946;47062;6922539;20200101;0.4;2;1;0;0.09;1.49269
18096;26580;218393;NO;14;10.21417;59.73083;4333077;4070043;231046;6631145;20200101;2.4;2;1;0;0;2
18097;71780;218394;NO;30;10.22333;63.96778;4332003;4540361;266261;7102185;20200101;5.3;2;1;0;0.03;1.49269
18098;29720;218395;NO;798;8.52639;60.41889;4239588;4147328;143881;6715587;20200101;-0.2;2;1;0;0.33;1.67223
18100;68290;218396;NO;160;11.0075;63.22444;4371913;4458291;299420;7016839;20200101;2.9;2;1;0;0.29;1.49269
18101;90495;218397;NO;80;18.98167;69.69417;4672108;5196357;654116;7736793;20200101;-1.8;2;1;0;0.06;1.81002
18102;33300;218398;NO;1340;7.81694;59.7675;4198054;4075991;97061;6647384;20200101;-5;2;1;0;0.04;1.5261
18104;77280;218399;NO;50;13.28917;65.62139;4473604;4727115;421209;7278782;20200101;1.8;2;1;0;2.41;1.49269
18106;73550;218400;NO;95;12.38333;64.53083;4436092;4604704;374474;7158757;20200101;2.2;2;1;0;0;1.49269
18107;27435;218401;NO;25;10.40194;59.24167;4343989;4015719;237819;6576010;20200101;4.4;2;1;0;0.03;1.55532
18108;96850;218402;NO;32;28.15889;70.21194;5006644;5321950;993807;7843156;20200101;-5.3;2;1;0;0.53;2
18109;29400;218403;NO;1250;7.48056;60.18306;4180848;4122769;83509;6695561;20200101;-4.7;2;1;0;0.65;1.49269
18110;80880;218404;NO;600;14.16639;67.09306;4503546;4891777;463792;7441996;20200101;-1.8;2;1;0;0.14;1.49269
18111;43010;218405;NO;65;6.50417;58.50667;4116951;3938942;5760;6516456;20200101;3.9;2;1;0;1.11;1.49269
18112;91180;218406;NO;45;20.13833;69.89139;4713373;5224136;696955;7762061;20200101;-1.8;2;1;0;0.01;2
18113;41090;218407;NO;10;7.45167;58.02444;4170224;3883005;54697;6456370;20200101;5.6;2;1;0;0.19;1.63883
