staid;metnostaid;souid;cn;elev;lon;lat;etrs_laea_x;etrs_laea_y;utm33_x;utm33_y;date;value;qcode;prid;dqc;sct;rep
6652;NA;140056;SE;249;17.48972;63.4;4696419;4497467;624359;7032574;20200101;0;0;1;0;0.01;1
6654;NA;140064;SE;130;16.92;63.44;4667506;4498946;595776;7036050;20200101;0;0;1;0;0;1
6655;NA;140066;SE;380;15.83;63.42;4613287;4491771;541436;7032654;20200101;0;0;1;0;0;1
5684;NA;140070;SE;6;19.68;63.44;4804815;4515300;733323;7043144;20200101;0;0;1;0;0.02;1
6657;NA;140072;SE;300;14.49;63.46;4545926;4491252;474575;7036944;20200101;1.2;0;1;0;0.14;1
5685;NA;140074;SE;80;18.05972;63.46;4724024;4507246;652496;7040487;20200101;0;0;1;0;0.04;1
6660;NA;140080;SE;345;13.92;63.49;4517209;4492861;446216;7040639;20200101;1;0;1;0;2.62;1
6665;NA;140090;SE;410;14.53;63.52;4547463;4498021;476618;7043614;20200101;2.9;0;1;0;2.1;1
6670;NA;140102;SE;330;15.37;63.58;4588817;4507620;518369;7050267;20200101;0;0;1;0;0.51;1
6671;NA;140104;SE;200;17.59;63.58;4699097;4517853;628554;7052817;20200101;0.1;0;1;0;0.08;1
6672;NA;140106;SE;170;18.94;63.59;4765795;4526885;695440;7057350;20200101;0;0;1;0;0.01;1
6674;NA;140116;SE;410;12.92;63.62;4466548;4504822;396897;7056348;20200101;21.9;0;1;0;0.31;1
5690;NA;140118;SE;182;18.55;63.65;4745635;4531066;675739;7062894;20200101;0;0;1;0;0.06;1
6678;NA;140128;SE;400;13.37;63.68;4488614;4512473;419369;7062385;20200101;15;0;1;0;0.08;1
5692;NA;140130;SE;362;14.61;63.68;4550197;4515984;480706;7061415;20200101;0;0;1;0;10.06;1
3529;NA;140134;SE;214;16.95306;63.685;4666252;4526145;596591;7063389;20200101;0;0;1;0;0.02;1
6679;NA;140136;SE;340;13.65;63.7;4502402;4515385;433265;7064290;20200101;15.7;0;1;0;1.53;1
6682;NA;140144;SE;75;19.59;63.71;4795944;4544345;726683;7072846;20200101;0;0;1;0;0.3;1
6684;NA;140150;SE;180;19.3;63.74;4781208;4545705;712153;7075186;20200101;0;0;1;0;0.04;1
6685;NA;140152;SE;385;18.17;63.75;4725473;4539826;656387;7073038;20200101;0.2;0;1;0;0.22;1
5696;NA;140162;SE;375;15.33;63.77;4585099;4528473;516274;7071427;20200101;2;0;1;0;1.03;1
6692;NA;140172;SE;15;20.86;63.79;4856798;4562294;788467;7086865;20200101;1.2;0;1;0;0.01;1
3532;NA;140178;SE;6;20.86917;63.80806;4856911;4564343;788732;7088912;20200101;1.2;0;1;0;0;1
5699;NA;140180;SE;10;20.24;63.81;4826127;4559875;757819;7086432;20200101;1.8;0;1;0;0.5;1
6694;NA;140182;SE;215;16.41;63.81;4638012;4537374;569430;7076609;20200101;0;0;1;0;0.07;1
5701;NA;140190;SE;717;13.5;63.84;4494117;4530506;426218;7080052;20200101;21.4;0;1;0;0;1
6702;NA;140206;SE;305;15.32;63.92;4583241;4545017;515697;7088139;20200101;2.5;0;1;0;0.14;1
5704;NA;140208;SE;100;19.7;63.92;4797877;4568158;730386;7096593;20200101;1.2;0;1;0;0.32;1
6703;NA;140210;SE;200;19.07;63.92;4767118;4564002;699538;7094469;20200101;0.2;0;1;0;0.07;1
6705;NA;140214;SE;235;16.37;63.94;4634625;4551546;567149;7091049;20200101;0.3;0;1;0;0.4;1
6708;NA;140222;SE;267;15.85;63.97;4608797;4552625;541619;7093949;20200101;0;0;1;0;0.89;1
5707;NA;140228;SE;425;12.87;63.98;4462292;4544595;395757;7096527;20200101;41.9;0;1;0;0.47;1
5708;NA;140230;SE;615;14.67;64;4550621;4551579;483859;7097056;20200101;16.5;0;1;0;6.04;1
6712;NA;140236;SE;340;17.77;64.03;4702053;4568423;635309;7103298;20200101;0;0;1;0;0.01;1
6713;NA;140238;SE;115;20.08;64.04;4814344;4583966;747918;7111362;20200101;0.6;0;1;0;0.4;1
6716;NA;140246;SE;340;14.13;64.06;4523684;4556548;457539;7103990;20200101;13;0;1;0;0.69;1
5710;NA;140248;SE;327;18.37;64.08;4730602;4577320;664304;7110276;20200101;0;0;1;0;0.03;1
5712;NA;140252;SE;241;16.23972;64.09;4626630;4567529;560439;7107631;20200101;0.3;0;1;0;0.03;1
6717;NA;140254;SE;315;15.32;64.11;4581511;4566017;515590;7109311;20200101;0.4;0;1;0;4.06;1
5714;NA;140260;SE;237;19.72;64.2;4794203;4599036;729053;7127802;20200101;1.6;0;1;0;0.13;1
5715;NA;140262;SE;310;17.37;64.16;4680885;4580630;615238;7116989;20200101;0;0;1;0;0;1
5716;NA;140264;SE;307;17.32;64.17;4678329;4581476;612767;7118013;20200101;0;0;1;0;0.01;1
5718;NA;140272;SE;310;15.56;64.22;4592186;4579084;527175;7121649;20200101;1.9;0;1;0;0.01;1
6722;NA;140276;SE;260;15.85;64.25;4605992;4583551;541203;7125148;20200101;2.6;0;1;0;0.7;1
6725;NA;140282;SE;185;19.29;64.26;4772465;4602780;707760;7132998;20200101;0.2;0;1;0;0.36;1
6730;NA;140296;SE;60;20.96;64.33;4851579;4622197;787749;7147294;20200101;0.8;0;1;0;0.02;1
5721;NA;140306;SE;21;21.32;64.36;4868247;4628258;804754;7152305;20200101;0;0;1;13;NA;NA
6735;NA;140308;SE;150;20.48;64.37;4827836;4623013;764236;7149650;20200101;0.8;0;1;0;0.13;1
6736;NA;140310;SE;330;14.32;64.39;4530550;4593614;467205;7140650;20200101;23;0;1;0;0.18;1
6738;NA;140314;SE;235;19.69;64.39;4789601;4619690;726037;7148823;20200101;2.1;0;1;0;0.25;1
3535;NA;140338;SE;40;21.57917;64.48083;4878246;4643521;815822;7166985;20200101;0.2;0;1;0;0.03;1
3534;NA;140350;SE;550;14.22389;64.50556;4525056;4606109;462727;7153579;20200101;24;0;1;0;0.48;1
5729;NA;140352;SE;210;18.72;64.55;4740605;4631098;678289;7163533;20200101;0;0;1;0;0.01;1
5730;NA;140354;SE;330;15.92;64.56972;4606143;4619140;544080;7160822;20200101;0.7;0;1;0;1.25;1
5731;NA;140356;SE;258;19.7;64.56972;4787092;4639481;725036;7168844;20200101;2;0;1;0;0.02;1
5732;NA;140358;SE;348;16.84;64.58;4650178;4624320;588119;7162926;20200101;0;0;1;0;0.13;1
6749;NA;140364;SE;385;18.34;64.62;4721422;4636564;659680;7170312;20200101;0;0;1;0;0.06;1
6753;NA;140376;SE;440;17.09;64.64;4661430;4632134;599868;7169980;20200101;0;0;1;0;0;1
6754;NA;140378;SE;225;19.37;64.65;4770059;4646130;708639;7176644;20200101;0.6;0;1;0;0.21;1
6755;NA;140380;SE;265;19.81;64.67;4790648;4651221;729447;7180390;20200101;2.5;0;1;0;0.07;1
6759;NA;140388;SE;300;20.19;64.73;4807639;4660405;746996;7188490;20200101;1.8;0;1;0;0.02;1
5737;NA;140390;SE;360;13.96;64.73;4510795;4630189;450464;7178771;20200101;55.6;0;1;0;9.82;1
6760;NA;140398;SE;372;19.37;64.78;4767965;4660403;707640;7191105;20200101;2.4;0;1;0;0.71;1
6761;NA;140400;SE;150;20.52;64.79;4822174;4669316;762088;7196485;20200101;1.7;0;1;0;0.09;1
6762;NA;140402;SE;225;18.89;64.81972;4744612;4661770;684584;7194037;20200101;0;0;1;0;0.4;1
6765;NA;140408;SE;530;15.09;64.84;4563888;4645851;504269;7190626;20200101;13.2;0;1;0;1.15;1
6766;NA;140410;SE;470;14.23;64.87972;4522626;4647502;463527;7195272;20200101;20;0;1;0;0.01;1
6768;NA;140416;SE;55;20.83;64.87972;4835134;4681397;775854;7207772;20200101;0.7;0;1;0;0.05;1
5745;NA;140428;SE;309;19.38;64.93;4766018;4676933;706957;7207823;20200101;1.6;0;1;0;0.02;1
6772;NA;140430;SE;475;14.16;64.93;4518933;4652860;460286;7200917;20200101;15;0;1;0;2.21;1
5748;NA;140442;SE;251;17.7;65.01;4685679;4675973;627245;7212287;20200101;0;0;1;0;0.03;1
6777;NA;140454;SE;285;20.11;65.09972;4797419;4700374;739866;7229279;20200101;2.7;0;1;0;0.01;1
5758;NA;140470;SE;363;18.6;65.15;4725984;4696341;668740;7229984;20200101;0;0;1;0;0.03;1
6781;NA;140472;SE;400;17.82;65.17;4689176;4694213;632102;7230352;20200101;0;0;1;0;0;1
5759;NA;140474;SE;320;18.75;65.19;4732400;4701615;675499;7234846;20200101;0;0;1;0;0.44;1
6784;NA;140488;SE;570;15.53;65.26;4580824;4693816;524750;7237536;20200101;6.6;0;1;0;0.42;1
6785;NA;140490;SE;350;16.84;65.26;4642161;4699277;585914;7238685;20200101;0;0;1;0;0.64;1
5764;NA;140492;SE;9;21.49;65.31972;4857434;4734483;801962;7259650;20200101;0.5;0;1;0;0;1
5765;NA;140494;SE;395;19.67;65.28;4773839;4717202;717757;7247728;20200101;2.6;0;1;0;0.25;1
5767;NA;140502;SE;1;22.37;65.31;4898230;4740463;842894;7263079;20200101;0;0;1;0;0.17;1
6788;NA;140506;SE;295;17.95;65.33;4693067;4712508;637354;7248447;20200101;0;0;1;0;0.03;1
5769;NA;140510;SE;577;15.07;65.33;4558644;4699902;503260;7245235;20200101;6.5;0;1;0;0.27;1
6795;NA;140522;SE;410;18.62;65.37972;4723500;4721700;668207;7255608;20200101;0.5;0;1;0;0.35;1
6799;NA;140530;SE;405;16.09;65.45972;4604954;4718037;550514;7260128;20200101;1.8;0;1;0;0.35;1
6803;NA;140538;SE;285;20.47;65.5;4807002;4746702;752863;7275175;20200101;1.8;0;1;0;0.06;1
5774;NA;140550;SE;360;17.55;65.54;4671693;4733537;617791;7271025;20200101;0;0;1;0;0.14;1
1412;NA;140554;SE;17;22.11917;65.54306;4881793;4763816;828328;7287579;20200101;0.4;0;1;0;0.01;1
5776;NA;140558;SE;393;17.86;65.56;4685748;4737331;632002;7273868;20200101;0;0;1;0;0.13;1
5777;NA;140560;SE;12;22.11;65.58;4880601;4767771;827442;7291628;20200101;0.5;0;1;0;0.04;1
5778;NA;140562;SE;382;19.27;65.59972;4750118;4749738;696713;7281975;20200101;0.5;0;1;0;0.25;1
6809;NA;140566;SE;425;16.61;65.62;4627281;4737910;574152;7278504;20200101;1.9;0;1;0;0.15;1
6811;NA;140572;SE;60;21.42;65.64;4847884;4768926;795075;7294865;20200101;1.7;0;1;0;0.21;1
5780;NA;140580;SE;40;21.07;65.67;4831326;4769593;778707;7296597;20200101;0.7;0;1;0;0.53;1
5784;NA;140590;SE;4;23.1;65.7;4923014;4789109;871123;7310434;20200101;0;0;1;0;0.01;1
6821;NA;140610;SE;95;21.26;65.79;4837656;4784108;786076;7310776;20200101;2;0;1;0;0.36;1
5792;NA;140618;SE;25;21.64;65.81972;4854302;4790223;803041;7315859;20200101;0.5;0;1;0;0.29;1
5794;NA;140622;SE;16;24.12;65.81972;4966226;4811265;915672;7330081;20200101;0;0;1;0;0;1
6823;NA;140624;SE;3;23.2;65.84;4924348;4805195;873648;7326528;20200101;0;0;1;0;0.01;1
339;NA;140626;SE;5;24.14389;65.82694;4967124;4812270;916638;7331038;20200101;0;0;1;0;0;1
5798;NA;140634;SE;180;20.13;65.87972;4784693;4785949;733721;7316062;20200101;1.4;0;1;0;0.23;1
6833;NA;140662;SE;448;18.23;65.98;4696829;4785473;646661;7321458;20200101;0.3;0;1;0;0.01;1
5804;NA;140664;SE;370;18.92;65.98972;4727990;4790427;677894;7324326;20200101;0.9;0;1;0;0.17;1
6835;NA;140668;SE;25;23.98;66.04;4954605;4833854;905813;7353509;20200101;0;0;1;0;0;1
1428;NA;140670;SE;431;17.84306;66.05222;4678266;4791370;628737;7328651;20200101;0;0;1;13;NA;NA
5805;NA;140676;SE;55;20.97;66.08;4818966;4813670;769780;7341690;20200101;3.1;1;1;0;0;1
6839;NA;140682;SE;320;20.25;66.19;4784616;4820712;736282;7351001;20200101;7.2;0;1;0;2.76;1
6840;NA;140684;SE;80;23.23;66.19;4917678;4843482;869889;7365448;20200101;0;0;1;0;0;1
6843;NA;140690;SE;235;22.26;66.27;4872792;4844153;825428;7368914;20200101;0;0;1;0;0.36;1
5807;NA;140692;SE;61;22.85;66.26;4899216;4847871;851906;7371004;20200101;0;0;1;0;0;1
5809;NA;140698;SE;185;21.13;66.28;4822287;4836668;774810;7364596;20200101;3.5;0;1;0;0.31;1
6847;NA;140706;SE;430;17.32;66.31972;4651138;4818198;603958;7357476;20200101;0.8;0;1;0;0.01;1
5813;NA;140712;SE;70;23.65;66.37972;4931838;4867732;885748;7388982;20200101;0;0;1;0;0;1
1427;NA;140714;SE;430;17;66.37972;4636033;4823312;589409;7363666;20200101;1;0;1;0;0.51;1
6854;NA;140728;SE;55;22.79;66.45972;4892113;4869088;846456;7392790;20200101;0;0;1;0;0;1
5816;NA;140732;SE;260;20.88;66.48;4807351;4856731;761534;7385733;20200101;1.9;0;1;0;0.05;1
5822;NA;140750;SE;132;23.47;66.62;4918277;4892227;874131;7414464;20200101;0;0;1;0;0;1
6860;NA;140754;SE;80;23.86;66.65;4934575;4898889;890790;7420177;20200101;0;0;1;0;0;1
5824;NA;140762;SE;614;16.11;66.68;4592905;4852607;549032;7396144;20200101;7.8;0;1;0;0.76;1
5826;NA;140764;SE;164;22.9;66.73;4890887;4899367;847515;7423337;20200101;0;0;1;0;0.02;1
5828;NA;140772;SE;327;20.93;66.75;4804418;4886566;760894;7415930;20200101;1.7;0;1;0;0.37;1
6866;NA;140776;SE;150;21.84;66.78;4843596;4896446;800440;7423362;20200101;0.5;0;1;0;0.02;1
5832;NA;140786;SE;228;22.34;66.81;4864746;4903562;821928;7429188;20200101;0.1;0;1;0;0;1
5834;NA;140798;SE;314;17.73;66.95972;4660895;4890529;619200;7429504;20200101;0.8;0;1;0;0.23;1
5835;NA;140800;SE;320;18.02;66.89;4674559;4884323;632232;7422324;20200101;1;0;1;0;0.07;1
6877;NA;140808;SE;110;23.83;66.95972;4925803;4932181;884585;7454232;20200101;0;0;1;0;0.02;1
6879;NA;140812;SE;355;21.23;66.95972;4813435;4911567;771720;7440502;20200101;0.4;0;1;0;0.02;1
6883;NA;140822;SE;275;21.8;67.12972;4834639;4934239;794432;7461964;20200101;0;0;1;0;0.11;1
5839;NA;140828;SE;359;20.65;67.14;4784887;4927236;744659;7458114;20200101;0.2;0;1;0;0.05;1
6885;NA;140834;SE;165;22.65;67.18;4870049;4946238;830402;7471816;20200101;0;0;1;0;0.03;1
5842;NA;140836;SE;400;20.67;67.17;4785189;4930646;745218;7461526;20200101;0.4;0;1;0;0.07;1
3539;NA;140838;SE;171;23.39528;67.205;4901341;4955038;862059;7478744;20200101;0.1;0;1;0;0.14;1
5843;NA;140844;SE;453;20.27;67.26;4766323;4937848;727104;7470006;20200101;0.1;0;1;0;0.28;1
6890;NA;140854;SE;240;22.24;67.33;4849264;4959349;810814;7486320;20200101;0;0;1;0;0;1
5845;NA;140856;SE;240;22.23;67.34;4848624;4960360;810257;7487378;20200101;0;0;1;0;0;1
5847;NA;140864;SE;376;18.72;67.4;4697431;4943964;659453;7480753;20200101;1;0;1;0;0.02;1
6895;NA;140870;SE;230;22.66;67.5;4863380;4981077;826432;7507319;20200101;0;0;1;0;0;1
5850;NA;140884;SE;345;21.05;67.65;4792247;4985590;756395;7516378;20200101;0.9;0;1;0;1.45;1
1430;NA;140886;SE;250;21.63;67.68;4816096;4992916;780543;7522225;20200101;0;0;1;0;0.23;1
5852;NA;140890;SE;532;17.46972;67.73;4639389;4973884;604425;7514845;20200101;4.7;0;1;0;0.07;1
6901;NA;140894;SE;200;23.49;67.73;4892971;5012721;858116;7537374;20200101;0;0;1;0;0;1
5853;NA;140896;SE;312;22.83;67.73;4865383;5007384;830406;7533697;20200101;0;0;1;0;0;1
5854;NA;140898;SE;315;22.35;67.76;4844630;5006928;809837;7534534;20200101;1;0;1;13;NA;NA
5858;NA;140910;SE;466;19.03;67.84972;4703575;4994928;669465;7531633;20200101;0.3;0;1;0;0.04;1
5859;NA;140912;SE;335;21.07;67.89;4788414;5011887;754617;7543111;20200101;0;0;1;0;0.28;1
5863;NA;140922;SE;630;21.98;68.05;4823017;5035697;790648;7564886;20200101;0;0;1;0;0;1
5864;NA;140926;SE;493;19.84;68.06972;4733806;5023657;701553;7558541;20200101;0.2;0;1;0;0.17;1
6908;NA;140928;SE;365;21.7;68.09;4810595;5038035;778545;7568030;20200101;0;0;1;0;0;1
6910;NA;140932;SE;250;23.33;68.12;4877144;5053653;845547;7579605;20200101;0;0;1;0;0;1
5868;NA;140946;SE;388;18.82;68.36;4686782;5049645;657125;7587873;20200101;0.1;0;1;0;3.04;1
5869;NA;140950;SE;516;18.17;68.42;4659113;5052897;630067;7593039;20200101;6.9;0;1;0;0;1
3540;NA;140952;SE;515;18.16944;68.42167;4659066;5053077;630035;7593223;20200101;8.2;0;1;0;0.23;1
1409;NA;140956;SE;330;22.45028;68.44194;4833859;5081733;804878;7610607;20200101;0;0;1;0;0.03;1
5873;NA;140958;SE;330;22.45;68.44;4833891;5081520;804893;7610390;20200101;0;0;1;0;0.03;1
5874;NA;140960;SE;402;21.53;68.68;4791532;5101023;764532;7632743;20200101;0;0;1;0;0.53;1
6917;NA;140968;SE;450;21.25;68.81;4777635;5113278;751750;7645995;20200101;0.6;0;1;0;0;1
6939;NA;141810;FI;9;21.37083;59.78417;4957978;4127131;857298;6644567;20200101;0.4;0;1;0;0.13;1
6948;NA;141855;FI;11;19.98944;60.17806;4874753;4158832;776626;6681701;20200101;0;0;1;0;0.02;1
6955;NA;141890;FI;4;21.70278;60.11167;4970068;4166088;872176;6682754;20200101;0.1;1;1;0;0;1
6962;NA;141925;FI;5;22.95167;59.77333;5045676;4141131;945846;6652965;20200101;0;0;1;0;0.01;1
6964;NA;141935;FI;6;22.55444;60.38667;5011045;4204283;915823;6718359;20200101;0;0;1;0;0;1
6979;NA;142010;FI;8;22.18167;60.45417;4989439;4208095;894541;6723546;20200101;0;0;1;0;0.01;1
6980;NA;142015;FI;13;22.76056;60.17139;5026762;4182755;929957;6695817;20200101;0;0;1;0;0;1
6982;NA;142025;FI;3;23.25167;59.84389;5060698;4151948;961630;6662843;20200101;0;0;1;0;0;1
701;NA;142035;FI;3;23.11583;60.37333;5041782;4208425;946804;6720566;20200101;0;0;1;0;0;1
6988;NA;142060;FI;96;23.76917;60.49083;5074493;4228072;980887;6738196;20200101;0;0;1;0;0;1
6991;NA;142075;FI;117;23.6525;60.46306;5068829;4223801;974922;6734271;20200101;0;0;1;0;0;1
6992;NA;142080;FI;51;24.96028;60.32694;5142615;4223488;1048649;6729414;20200101;0;0;1;0;0.02;1
702;NA;142106;FI;37;24.0525;60.24389;5095484;4204194;1000143;6712981;20200101;0;0;1;0;0.01;1
7020;NA;142226;FI;24;24.96417;60.20278;5145885;4210025;1050955;6715725;20200101;0;0;1;0;0.14;1
7040;NA;142331;FI;22;25.61139;60.39139;5176045;4238217;1083150;6742151;20200101;0;0;1;0;0.04;1
7042;NA;142341;FI;9;26.96167;60.37528;5248842;4253514;1157149;6753161;20200101;0.1;0;1;0;0;1
7059;NA;142436;FI;6;21.42806;60.80167;4941946;4239319;849447;6757835;20200101;0;0;1;0;0;1
7060;NA;142441;FI;21;21.76028;60.83306;4959191;4245722;867104;6763136;20200101;0;0;1;0;0;1
7069;NA;142486;FI;4;21.03;60.72194;4921987;4227127;828667;6746923;20200101;0.2;1;1;13;NA;NA
7073;NA;142506;FI;9;21.78639;61.47889;4947926;4316737;861048;6834949;20200101;0;0;1;0;0.09;1
707;NA;142526;FI;37;22.25194;61.27056;4976655;4298156;888327;6814516;20200101;0;0;1;0;0;1
7082;NA;142561;FI;70;22.70167;61.02306;5005647;4275348;915582;6789844;20200101;0;0;1;0;0;1
7087;NA;142586;FI;82;22.715;60.90417;5008866;4262474;917860;6776751;20200101;0;0;1;0;0;1
7092;NA;142611;FI;53;22.39139;60.87139;4992248;4255773;900797;6771091;20200101;0;0;1;0;0;1
7096;NA;142631;FI;38;22.34944;61.25278;4982175;4297121;893755;6813129;20200101;0;0;1;0;0;1
708;NA;142636;FI;104;23.50056;60.81389;5052790;4260508;961554;6772031;20200101;0;0;1;0;0;1
7108;NA;142696;FI;99;23.33944;61.39639;5031271;4322449;944559;6835418;20200101;0;0;1;0;0;1
7116;NA;142736;FI;85;23.75;61.46556;5051225;4334192;965319;6845949;20200101;0;0;1;0;0;1
7117;NA;142741;FI;143;23.80917;60.64639;5073098;4245470;980748;6755708;20200101;0;0;1;0;0;1
7119;NA;142751;FI;86;24.80639;60.59556;5127748;4250937;1035750;6757827;20200101;0.1;0;1;0;0.07;1
7123;NA;142776;FI;100;24.51889;60.52444;5114051;4239941;1021269;6747645;20200101;0.1;0;1;0;0.12;1
7131;NA;142816;FI;129;23.92306;61.00639;5070904;4285945;981475;6796390;20200101;0;0;1;0;0;1
7137;NA;142846;FI;111;24.65667;60.50833;5121840;4239741;1029040;6746968;20200101;0;0;1;0;0.15;1
7139;NA;142856;FI;87;24.32917;61.11444;5089858;4302092;1001568;6811405;20200101;0;0;1;0;0.03;1
7142;NA;142871;FI;125;25.04194;61.05389;5128945;4303474;1040722;6810412;20200101;0.1;0;1;0;0;1
7179;NA;143056;FI;33;26.81333;60.69639;5232011;4286301;1142621;6787046;20200101;0.4;0;1;0;0.29;1
7181;NA;143066;FI;92;26.05278;61.19944;5178293;4331211;1092058;6835273;20200101;0.4;0;1;0;0;1
7195;NA;143136;FI;90;26.78194;61.25083;5214953;4345837;1129791;6847792;20200101;0.1;0;1;0;0.62;1
7198;NA;143151;FI;99;26.94417;60.89028;5233513;4308952;1145742;6809688;20200101;2.8;0;1;15;2.44;1
7210;NA;143211;FI;5;27.67556;60.52694;5282539;4279446;1192780;6777220;20200101;0.1;0;1;0;0.07;1
7223;NA;143276;FI;103;28.21167;61.05694;5295027;4343893;1209887;6841222;20200101;0.2;0;1;0;0.07;1
7224;NA;143281;FI;95;28.68306;61.36806;5309929;4383901;1227677;6880582;20200101;0.4;0;1;0;0.01;1
7229;NA;143306;FI;74;29.46389;61.44417;5347584;4403251;1266838;6897942;20200101;0.3;0;1;0;0.02;1
7231;NA;143316;FI;5;21.19389;62.33389;4900695;4405366;820507;6926741;20200101;0.9;0;1;0;0.15;1
7232;NA;143321;FI;39;21.65417;61.84806;4933778;4356021;849824;6875193;20200101;0.6;0;1;0;0;1
7233;NA;143326;FI;54;21.67694;62.13278;4929389;4387409;847753;6906914;20200101;1.8;0;1;15;1.16;1
7236;NA;143341;FI;60;21.76278;62.49167;4926716;4427449;848030;6947202;20200101;0.3;0;1;0;0.37;1
713;NA;143381;FI;124;22.46694;61.83806;4976212;4362247;892554;6878737;20200101;0.1;0;1;0;0.01;1
7245;NA;143391;FI;160;22.80306;62.18306;4986249;4403108;905538;6919051;20200101;0;0;1;0;0;1
7250;NA;143416;FI;124;22.82639;61.73889;4996986;4354806;912717;6869977;20200101;0;0;1;0;0;1
7258;NA;143456;FI;100;22.91333;62.47278;4985618;4435789;907297;6951849;20200101;0;0;1;0;0;1
7261;NA;143471;FI;93;22.18667;62.41306;4949901;4422572;870755;6940844;20200101;0;1;1;0;0.44;1
7263;NA;143481;FI;122;22.46694;61.83806;4976212;4362247;892554;6878737;20200101;0;0;1;0;0.09;1
7275;NA;143546;FI;120;23.55806;62.44917;5018862;4439468;940692;6953477;20200101;0;0;1;0;0.01;1
7285;NA;143596;FI;153;24.29056;61.84556;5070417;4381269;987881;6891961;20200101;0;0;1;0;0;1
7304;NA;143691;FI;144;24.81806;61.85917;5097268;4388470;1015204;6897554;20200101;0;0;1;0;0.07;1
7307;NA;143707;FI;92;25.81444;61.51056;5157644;4362057;1073622;6867444;20200101;0.7;0;1;0;0.19;1
7313;NA;143737;FI;85;25.85667;61.835;5151262;4397713;1069806;6903599;20200101;0.5;0;1;0;0.23;1
7317;NA;143757;FI;125;25.42806;62.15444;5121014;4427365;1041725;6935149;20200101;0;0;1;0;0.11;1
7328;NA;143812;FI;181;25.05389;62.41028;5095512;4450924;1017970;6960313;20200101;0.2;0;1;0;0.13;1
7330;NA;143822;FI;146;26.09889;61.87917;5162498;4405376;1081588;6910626;20200101;0.1;0;1;0;0.06;1
7345;NA;143897;FI;105;26.64556;61.98056;5187635;4422985;1107985;6926832;20200101;0.4;0;1;0;0.17;1
7349;NA;143917;FI;122;26.39556;61.76556;5180781;4396673;1099243;6900817;20200101;0.1;0;1;0;0.04;1
7356;NA;143952;FI;101;27.21;61.68694;5224757;4398396;1143365;6899991;20200101;0.1;0;1;0;0;1
7365;NA;144002;FI;103;27.19694;62.03389;5214144;4435649;1135410;6938017;20200101;0.2;0;1;0;0.01;1
7376;NA;144057;FI;83;27.91083;62.32167;5241679;4475864;1165845;6976855;20200101;0.2;0;1;0;0.04;1
7378;NA;144067;FI;94;28.84917;61.79556;5305099;4432100;1226259;6929306;20200101;0.9;0;1;0;0.34;1
7380;NA;144077;FI;110;28.32306;61.92306;5274490;4438527;1196037;6937478;20200101;0;0;1;0;0.76;1
7391;NA;144132;FI;78;29.31806;61.80167;5328660;4439405;1250410;6935348;20200101;0.3;0;1;0;0.05;1
7396;NA;144157;FI;95;29.04694;62.05528;5306893;4462711;1230235;6959989;20200101;0.4;0;1;0;0.26;1
7398;NA;144167;FI;90;29.28028;62.16833;5314979;4478108;1239438;6975032;20200101;0;0;1;0;0.65;1
7399;NA;144172;FI;90;29.63278;62.31083;5327928;4498374;1253864;6994717;20200101;0.5;0;1;0;0.23;1
716;NA;144202;FI;90;30.34944;62.235;5366054;4500775;1292289;6995080;20200101;0.4;0;1;0;0.06;1
7405;NA;144207;FI;115;30.41139;62.43583;5362292;4523088;1290094;7017751;20200101;1;0;1;15;0.17;1
7412;NA;144242;FI;35;21.55;62.65;4912795;4442971;835317;6963645;20200101;4;0;1;0;0.96;1
7418;NA;144272;FI;15;21.78;62.97028;4918081;4479979;843302;7000401;20200101;1.5;0;1;0;0.23;1
7422;NA;144292;FI;73;21.96306;62.73333;4932040;4455631;855400;6975108;20200101;3.3;0;1;0;1;1
7427;NA;144317;FI;7;21.64306;63.09833;4908693;4492835;834911;7013887;20200101;0.1;0;1;0;1.27;1
7428;NA;144322;FI;26;22.49083;62.93667;4954381;4482540;879615;7000676;20200101;0;0;1;0;0.53;1
7445;NA;144407;FI;42;23.04694;63.12028;4978155;4507700;905129;7024425;20200101;0;0;1;0;0.01;1
718;NA;144482;FI;157;24.22056;62.53444;5050386;4455488;973285;6967615;20200101;0;0;1;0;0.06;1
7466;NA;144522;FI;153;24.44778;63.44528;5039642;4556837;969963;7069972;20200101;0;0;1;0;0;1
7470;NA;144542;FI;170;24.26417;63.08889;5039260;4516230;966618;7029235;20200101;0;0;1;0;0;1
7472;NA;144552;FI;227;24.81083;62.51028;5080741;4459124;1003826;6969427;20200101;0.1;0;1;0;0.01;1
7473;NA;144557;FI;132;25.86167;63.08167;5118346;4532732;1046683;7041088;20200101;0;0;1;0;0;1
7477;NA;144577;FI;107;25.86528;62.875;5124049;4510413;1050759;7018338;20200101;0;0;1;0;0;1
7481;NA;144597;FI;115;25.93917;63.16694;5119869;4542839;1048935;7051151;20200101;0;0;1;0;0;1
7489;NA;144637;FI;120;26.42806;62.92139;5150644;4521986;1078148;7028410;20200101;0;0;1;0;0;1
7501;NA;144697;FI;189;26.9825;63.31444;5166756;4571024;1097777;7076761;20200101;0;0;1;0;0;1
722;NA;144712;FI;90;27.31583;63.14306;5187962;4556646;1117923;7061100;20200101;0;0;1;0;0.03;1
7508;NA;144737;FI;89;27.37306;63.37694;5183904;4582525;1115733;7087349;20200101;0;0;1;0;0;1
