lon;lat;elev;value;prid;dqc;sct;rep;fg;fge_mean;fge_sd
12.50281;55.69255;18;0;3;0;0;1;NA;0;0.1
10.75091;59.94663;90;0;3;0;0;1;0;0;0.1
10.13872;59.20772;65;0;3;0;0.01;1;0;0;0.1
10.65091;56.49297;38;0.5;3;5;7.79;NA;NA;6.5;9.2723
11.65567;59.27842;124;0;3;0;0.11;1;0;0;0.1
10.92434;60.00288;186;0;3;0;0.05;1;0;0;0.1
9.0245;56.67081;39;0;3;0;0.54;1;0;1;1.7717
13.13845;55.80014;14;0;3;0;0.03;1;NA;0;0.1
9.54519;59.19435;118;0;3;0;0;1;0;0;0.1
16.53617;64.64632;358;0;3;0;0.01;1;NA;0;0.1
7.37176;59.5704;824;0;3;0;0.17;1;NA;0.8;0.8376
12.27738;58.29945;83;0;3;0;0;1;0;0;0.1
5.20506;60.03553;31;0.5;3;0;0.3;1;0.3;0.5;0.851
6.46344;60.58832;374;0;3;0;0.08;1;0;0.5;0.517
11.08772;59.22911;41;0;3;0;0;1;0;0;0.1
12.92895;56.13123;19;0;3;0;0;1;NA;0;0.1
5.33908;60.25878;40;0;3;0;0.73;1;0;0.7;0.6308
15.37483;60.50711;158;0;3;0;0.01;1;NA;0;0.1
15.06945;56.99679;244;0;3;0;0.38;1;NA;0;0.1
10.46699;63.98499;44;0;3;5;14.45;NA;0;0;0.1
12.15319;55.44427;14;0;3;0;0.02;1;NA;0.4;0.598
11.29417;55.99327;3;0;3;0;0.01;1;NA;1.4;2.6953
8.68723;56.70098;12;0.2;3;8;NA;NA;0.5;1.6;3.5278
21.16031;64.71566;22;0;3;0;0.01;1;NA;0;0.1
6.6824;59.47844;716;0;3;0;0.61;1;NA;0.5;0.7322
18.23112;59.30841;45;0;3;0;0;1;NA;0;0.1
24.9375;60.1708;106;0.4;3;5;60.12;NA;NA;0;0.1
12.03678;55.94696;18;0;3;0;2.21;1;NA;0;0.1
6.72659;61.91101;101;0.8;3;0;0;1;NA;0.2;0.356
10.09548;59.06028;40;0;3;0;0.02;1;0;0;0.1
12.92789;55.5519;5;0;3;0;0;1;NA;0.3;0.443
12.48544;58.69383;57;0;3;0;0.01;1;0;0;0.1
11.73972;55.95051;12;0;3;0;0.04;1;NA;0;0.1
15.77034;60.72423;129;0;3;0;0;1;NA;0;0.1
9.9352;57.0483;10;0.1;3;0;0.02;1;0;1.2;1.7555
6.12913;62.15146;205;0;3;0;0.01;1;0;0;0.1
15.73927;59.47478;39;0;3;0;0.85;1;NA;0;0.1
5.20002;62.1975;34;0;3;0;0.45;1;0;0;0.1
10.89099;59.68395;101;0.1;3;8;NA;NA;0.2;0;0.1
11.94734;54.90846;3;5.4;3;5;26.73;NA;NA;0.8;0.7651
12.00551;55.07299;46;0.6;3;5;16.6;NA;NA;0.1;0.2157
10.29178;59.55239;42;0;3;8;NA;NA;0.3;0;0.1
12.27244;55.93725;25;0;3;0;1.39;1;NA;0.2;0.4065
10.32954;59.17412;37;0;3;0;0;1;0;0;0.1
9.16874;60.02656;338;0.4;3;8;NA;NA;0.9;0;0.1
5.69374;58.99061;32;0.4;3;8;NA;NA;0.8;0;0.1
10.92785;59.91703;245;0;3;0;0;1;0;0;0.1
24.62063;58.34717;15;0;3;0;0;1;NA;0;0.1
19.42851;63.9553;153;0;3;0;0.4;1;NA;0;0.1
10.79275;59.86847;122;0;3;0;0;1;0;0;0.1
8.51304;55.90732;6;0;3;0;0.09;1;NA;0;0.1
7.97394;58.11221;3;0;3;0;0;1;0;0.9;1.3301
11.9748;57.65301;23;0;3;0;0.01;1;NA;0;0.1
9.78493;55.48798;20;0;3;0;1.29;1;NA;0.9;2.0589
18.64567;60.13182;14;0;3;0;0;1;NA;0;0.1
10.49535;59.88497;61;0;3;0;0.04;1;0;0;0.1
10.6703;59.95302;150;0;3;0;0;1;0;0;0.1
18.68357;60.11174;16;0;3;0;0.12;1;NA;0;0.1
10.82597;59.94001;135;0;3;0;0;1;0;0;0.1
17.1417;60.6745;3;0;3;0;0;1;NA;0;0.1
17.10811;59.62878;27;0;3;0;0;1;NA;0;0.1
9.90549;59.78777;33;0.4;3;0;2.12;1;0.4;0.1;0.1284
10.21686;56.1038;90;0;3;0;0.53;1;NA;1.3;2.1432
16.69497;59.60628;39;0;3;0;0.05;1;NA;0;0.1
13.97449;67.1424;13;0;3;0;0;1;0;0;0.1
13.09152;59.33877;87;0;3;0;0.12;1;0;0;0.1
24.70307;59.38553;58;0;3;0;0;1;NA;0;0.1
19.59279;69.93385;27;0;3;0;0;1;0;0;0.1
13.56603;59.42968;64;0;3;0;0.02;1;0;0;0.1
5.48369;59.42963;49;1;3;0;1.02;1;0.4;0.5;0.537
8.82787;55.05108;7;0;3;0;0;1;NA;0;0.1
5.74345;60.67025;83;0.8;3;0;0.02;1;0;0.8;0.7764
12.18845;55.71918;15;0;3;0;0;1;NA;0;0.1
11.55599;60.88924;182;0;3;0;0;1;0;0;0.1
10.81327;59.93553;129;0;3;0;0;1;0;0;0.1
12.06502;57.72249;57;0;3;0;0;1;NA;0;0.1
18.41357;59.70488;45;0;3;0;0.01;1;NA;0;0.1
10.24567;56.1967;2;0;3;0;0.02;1;NA;0.8;1.6127
18.00548;59.42887;36;0;3;0;0.01;1;NA;0;0.1
13.72338;55.63673;51;0;3;0;0;1;NA;0;0.1
10.45752;63.43185;48;0;3;0;0;1;0;0;0.1
8.71458;58.43034;23;1.7;3;8;NA;NA;2.1;0.6;1.5744
10.7823;59.8457;59;0;3;0;0;1;0;0;0.1
12.22864;55.548;2;0;3;0;0;1;NA;0;0.1
9.44737;55.70844;10;0.1;3;0;6.33;1;NA;2;5.3617
10.34961;60.1641;339;0;3;0;0.02;1;0;0;0.1
9.48056;56.22544;88;0;3;0;0.02;1;NA;0.1;0.2138
5.33381;60.32033;33;0;3;0;0.15;1;0;0.9;0.6225
12.58912;55.63481;2;0;3;0;0;1;NA;0;0.1
10.41073;55.40912;8;5.3;3;0;4.19;1;NA;0;0.1164
10.76382;60.58622;430;0;3;0;0.13;1;0;0;0.1
9.58349;59.2472;43;0;3;0;0;1;0;0;0.1
13.8946;55.65614;86;0;3;0;0.01;1;NA;0;0.1
13.10087;55.88538;39;0;3;0;0.01;1;NA;0;0.1
11.30977;60.66721;179;0;3;0;0.09;1;0;0.1;0.2394
12.11202;56.00587;15;0;3;0;1.35;1;NA;0.7;2.1209
8.9648;55.12274;29;0;3;0;0;1;NA;0;0.1
5.79294;59.36695;21;13.3;3;5;9.13;NA;4;0.5;0.592
20.30685;63.85775;56;0;3;0;0;1;NA;0;0.1
8.19867;62.90581;26;0;3;0;0.08;1;0;1.8;2.5341
10.50123;59.70458;101;0.1;3;5;7.34;NA;NA;0;0.1
10.64291;59.94997;160;0;3;0;0;1;0;0;0.1
13.66019;55.59073;39;0;3;0;0.04;1;NA;0;0.1
9.77585;63.70734;20;0;3;0;0;1;0;0;0.1
18.80935;59.97098;22;0;3;0;0;1;NA;0;0.1
5.49114;59.91156;60;1.3;3;0;0;1;0.3;0.7;1.0004
11.1443;55.33754;0;0.3;3;0;0.1;1;NA;2;4.0195
8.62814;62.8692;34;0;3;8;NA;NA;4.9;2.1;2.7903
8.16998;61.90409;424;0;3;0;0.01;1;NA;0.4;0.8639
15.58149;58.56384;83;0;3;0;0.27;1;NA;0;0.1
10.409;56.30645;71;0.4;3;5;7.39;NA;NA;1;2.0511
9.92175;57.04882;8;0;3;0;1.46;1;0;1.2;1.7555
10.70301;59.95179;170;0;3;0;0;1;0;0;0.1
8.04094;60.65378;772;0.1;3;0;0.1;1;NA;1.3;0.5274
12.16434;55.7694;16;0;3;0;0.01;1;NA;0;0.1
10.13106;55.47095;44;0;3;5;9;NA;NA;0.1;0.2999
15.03876;58.53837;123;0;3;0;0;1;NA;0;0.1
14.82735;68.62596;11;0;3;0;0.01;1;0;0;0.1
11.71941;55.71178;24;0;3;0;0;1;NA;0.1;0.2023
11.38145;54.93577;3;3.8;3;0;0.2;1;NA;3.8;3.8275
17.70713;59.27207;36;0;3;0;0;1;NA;0;0.1
12.50167;55.67607;11;0;3;0;0;1;NA;0;0.1
16.17575;60.64934;199;0;3;0;0.15;1;NA;0;0.1
8.27932;55.63079;16;0;3;0;0.02;1;NA;0;0.1
14.73189;55.18934;77;0;3;0;0;1;NA;0;0.1
18.4187;57.75097;39;0;3;0;0.05;1;NA;0;0.1
21.52674;62.25715;8;0;3;0;0.68;1;NA;0;0.1
12.47135;55.70334;17;0;3;0;0;1;NA;0;0.1
15.00312;58.55736;97;0;3;0;0.16;1;NA;0;0.1
12.04741;57.57339;61;0;3;0;0;1;NA;0;0.1
8.48062;55.55987;18;0;3;0;0.5;1;NA;0;0.1
10.27173;59.36738;68;0;3;0;0.01;1;0;0;0.1
11.83398;58.06107;39;0;3;0;0;1;0;0;0.1
11.56364;63.79171;20;0;3;0;0;1;0;0;0.1
17.91649;59.18045;54;0;3;0;0;1;NA;0;0.1
5.35218;60.29763;90;0;3;0;0.06;1;0;0.8;0.612
16.8068;58.21226;5;0;3;0;0.01;1;NA;0;0.1
10.49565;59.27986;11;0;3;0;0;1;0;0;0.1
5.22317;60.3192;15;0;3;0;0.09;1;0;0.8;0.8136
14.05126;66.28314;47;0;3;0;0.01;1;0;0;0.1
9.71591;55.56491;23;0;3;0;1.2;1;NA;2.4;5.0181
12.49799;55.76218;33;0;3;0;0;1;NA;0;0.1
12.46688;55.79366;30;0;3;0;0.01;1;NA;0;0.1
5.73356;58.88543;22;5.3;3;0;0;1;5.2;0;0.1
6.36942;59.65658;68;0;3;0;0.02;1;0;0.2;0.2243
10.09368;56.44624;47;9.1;3;5;10.72;NA;NA;1.2;3.4824
6.65035;58.11534;28;2;3;0;2.12;1;1.8;1.1;2.2847
14.12603;56.59835;147;0;3;0;0.01;1;NA;0;0.1
5.8798;59.04549;49;0;3;8;NA;NA;0.7;0;0.1
9.85837;54.98797;30;0;3;0;0;1;NA;0;0.1
13.49793;55.53087;65;0;3;0;0.54;1;NA;0;0.1
9.86044;59.71751;47;0.1;3;5;7.67;NA;0;0;0.1
8.32859;60.75044;1198;1;3;0;0.13;1;NA;2;0.8671
10.4028;59.62114;99;0.3;3;8;NA;NA;0.4;0;0.1
10.08403;57.10513;14;3.7;3;0;0.07;1;NA;0.7;1.4815
11.17034;59.27092;56;0;3;0;0;1;NA;0;0.1
5.82842;58.90687;160;0.3;3;8;NA;NA;1.1;0;0.1
11.12427;60.15582;187;0;3;0;0;1;0;0;0.1
6.00762;58.43136;17;5;3;8;NA;NA;6.7;0.4;0.8165
14.2819;55.47395;4;0;3;0;0.01;1;NA;0;0.1
6.84199;62.34992;347;0;3;0;0.13;1;0;0;0.1
17.75925;59.3484;115;0;3;0;0;1;NA;0;0.1
12.19004;57.19022;3;0.5;3;5;7.03;NA;NA;0.4;1.1825
11.33439;60.11988;235;0;3;0;0.09;1;0;0;0.1
5.0822;60.3582;27;1.7;3;0;5.77;1;0.3;0.9;1.6248
9.38221;58.86469;15;0;3;0;0;1;0;0;0.1
9.88607;57.01762;24;0.1;3;0;0.2;1;NA;1.3;1.9069
10.60427;55.03995;8;1.4;3;0;0.82;1;NA;0.4;0.767
11.76286;55.23966;12;3.9;3;0;2.93;1;NA;0.4;0.7659
18.24275;60.32991;8;0;3;0;0.01;1;NA;0;0.1
11.88595;54.76625;5;0;3;5;11.04;NA;NA;2.9;2.5062
13.08246;56.27592;83;0;3;0;0;1;NA;0;0.1
12.49772;55.6719;13;0;3;0;0;1;NA;0;0.1
9.71796;54.91611;28;0;3;0;0;1;NA;0;0.1
12.2142;56.02852;24;0;3;0;4.53;1;NA;0.9;1.842
24.72772;62.10982;107;0;3;0;0.27;1;NA;0;0.1
13.8591;56.69746;138;0;3;0;1.75;1;NA;0;0.1
5.7517;58.81629;125;11;3;0;0.28;1;7.3;0;0.1
10.62534;59.67818;17;0;3;0;0;1;0;0;0.1
12.40447;55.98706;38;0;3;0;0.73;1;NA;0;0.1083
10.78187;59.91909;89;0;3;0;0;1;0;0;0.1
10.12512;56.08136;54;0.1;3;0;1.56;1;NA;1.5;2.3113
15.11413;59.82855;117;0;3;0;0.32;1;NA;0;0.1
12.31447;56.11068;4;0;3;0;0.12;1;NA;0;0.1
11.7904;57.84834;26;0;3;0;0;1;0;0;0.1
16.69769;57.907;16;0;3;0;0;1;NA;0;0.1
8.09419;61.91743;445;0;3;0;0.01;1;NA;0.4;0.9131
18.90285;69.64303;6;0;3;0;0.02;1;0;0;0.1
11.38918;63.39288;425;0;3;0;2.23;1;0;0;0.1
5.87775;62.27754;63;0;3;0;0;1;0;0;0.1
18.30785;59.41027;18;0;3;0;0.08;1;NA;0;0.1
24.74393;60.21494;49;0;3;0;0;1;NA;0;0.1
6.28076;58.34322;25;8.6;3;8;NA;NA;9.4;1.2;1.7587
6.10537;59.15086;29;0;3;0;0;1;0;0.2;0.4193
7.61326;63.03482;36;0;3;0;0.01;1;0;0;0.1
8.369;55.84983;8;0;3;0;0.15;1;NA;0;0.1
18.01167;69.63434;0;0;3;0;1.16;1;0;0;0.1
18.5619;60.33913;11;0;3;0;3.4;1;NA;0;0.1
11.30047;60.1479;163;0;3;0;0.31;1;0;0;0.1
11.27646;59.64652;158;0;3;8;NA;NA;0.2;0;0.1
5.28085;59.33716;13;1.9;3;0;0.66;1;0.2;0.3;0.4168
12.53149;55.75388;20;0;3;0;0.03;1;NA;0;0.1
10.6535;59.6847;142;0;3;0;0;1;0;0;0.1
10.92971;63.46672;11;0;3;0;0;1;0;0;0.1
12.5678;55.65462;2;0;3;0;0;1;NA;0;0.1
7.97963;58.07836;13;0;3;0;0.1;1;0;1.1;1.6131
9.67684;59.67758;289;0;3;8;NA;NA;0.2;0;0.1
10.40792;59.67426;0;0;3;8;NA;NA;0.2;0;0.1
9.119;56.71269;40;0;3;0;0.04;1;0;0.6;0.9587
25.61466;60.33364;8;0;3;0;0.01;1;NA;0;0.1
12.57074;55.7692;14;0;3;0;0.08;1;NA;0.1;0.1
6.22479;60.38488;71;0.3;3;8;NA;NA;0.5;0.6;0.4147
9.85592;59.70286;39;0.1;3;5;14.74;NA;0;0;0.1
10.64714;59.95561;138;0;3;0;0;1;0;0;0.1
11.95841;57.88299;43;0;3;0;0.01;1;0;0;0.1
16.38261;59.5704;23;0;3;0;0.01;1;NA;0;0.1
16.73652;60.53878;43;0;3;0;0.12;1;NA;0;0.1
24.87819;59.48046;32;0;3;0;0;1;NA;0;0.1
18.84281;57.89978;4;0;3;0;3.46;1;NA;0;0.1
8.54015;62.77489;175;0;3;0;0.33;1;0;2;2.0763
10.17741;55.34184;69;0.2;3;5;33.32;NA;NA;0.1;0.3321
13.18847;55.71047;48;0;3;0;0.01;1;NA;0;0.1
17.89169;62.6484;89;0;3;0;0;1;NA;0;0.1
12.8501;56.66219;4;0;3;0;0.42;1;NA;0.9;1.1814
11.14003;59.92554;124;0;3;0;0;1;0;0;0.1
12.27893;55.63496;16;0;3;0;0;1;NA;0;0.1
22.59065;60.71557;60;0;3;0;0.08;1;NA;0;0.1
12.42761;55.7557;25;0;3;0;0.02;1;NA;0;0.1
10.08435;56.47848;27;0.3;3;0;0.11;1;NA;0.6;0.9734
9.92053;55.91403;68;1.5;3;0;0.99;1;NA;0.1;0.1293
18.30833;57.61047;59;0;3;0;0.27;1;NA;0;0.1
5.62751;58.9935;24;3.2;3;0;0.76;1;0.8;0;0.1
18.79693;60.00042;17;0;3;0;0;1;NA;0;0.1
11.12676;55.66273;1;0.1;3;0;0.08;1;NA;1.3;1.4407
9.9905;57.03291;33;0;3;8;NA;NA;0.6;1.3;1.6562
13.13679;55.66966;18;0;3;0;0;1;NA;0;0.1
9.96968;59.76585;31;0;3;4;NA;NA;0.7;0;0.109
18.14444;60.13031;17;0;3;0;0.06;1;NA;0;0.1
10.63617;59.93751;111;0;3;0;0;1;0;0;0.1
9.06636;56.14459;68;0.6;3;0;3.09;1;NA;0.4;0.7657
10.76774;60.62293;386;0;3;0;0.02;1;0;0;0.1
15.08588;59.17085;47;0;3;0;0;1;NA;0;0.1
11.15964;55.5524;6;0;3;0;0.61;1;NA;2.7;3.2045
12.484;56.08145;17;0;3;0;0.01;1;NA;0;0.1429
17.95499;59.42827;38;0;3;0;0.01;1;NA;0;0.1
10.1168;56.7148;3;0;3;0;0.03;1;NA;0.9;1.7393
11.01455;55.71908;40;0;3;0;0.09;1;NA;0.8;0.6453
10.45035;59.23613;13;0;3;0;0;1;0;0;0.1
5.60636;58.80608;13;6.7;3;0;0.23;1;3.7;0;0.1
5.65614;58.72774;34;6.9;3;0;0.03;1;5;0;0.1
12.33847;55.6164;7;0;3;0;0;1;NA;0;0.1
10.13147;59.75972;50;0;3;5;17.97;NA;0;0;0.1053
25.38005;57.55139;49;0;3;7;-1;1;NA;0;0.1
15.09745;60.68078;204;0;3;0;0.01;1;NA;0;0.1
7.94061;58.12391;54;0;3;0;0.02;1;0;0.7;1.1937
11.5109;60.43208;155;0;3;0;0.05;1;0;0;0.1
10.94479;59.9211;206;0;3;0;0;1;0;0;0.1
5.39775;59.55195;53;8.9;3;0;3.85;1;3;0.3;0.2624
5.58447;59.29888;13;0.3;3;0;0.15;1;0.2;0.4;0.2881
8.13102;59.74468;929;0;3;0;0;1;0;0.2;0.3013
24.17881;63.47874;129;0;3;7;0.59;1;NA;0;0.1
12.19144;55.49548;10;0;3;0;0.25;1;NA;0.1;0.1582
5.296;61.1711;29;0;3;0;0.16;1;0;2.2;2.26
8.4629;56.51955;29;0;3;8;NA;NA;1.8;0.5;1.3438
5.28511;60.32554;35;0.1;3;0;0.99;1;0;0.9;0.9686
12.19158;57.23098;8;0.1;3;0;0.01;1;NA;0.5;1.6312
6.88417;58.91781;639;0;3;0;0.32;1;NA;0;0.1
11.14421;59.26607;37;0;3;0;0;1;0;0;0.1
9.37953;56.26484;82;0;3;0;0.01;1;NA;0.1;0.1375
16.6929;59.59697;18;0;3;0;0.05;1;NA;0;0.1
20.45838;64.45297;132;0;3;0;0.21;1;NA;0;0.1
12.83557;56.16472;10;0;3;0;0.01;1;NA;0;0.1
11.45482;63.99032;56;0;3;0;0;1;0;0;0.1
6.44603;62.60869;3;0;3;0;0;1;0;0;0.1
5.50044;59.77099;44;5;3;0;3.77;1;1.2;0.8;0.953
12.10292;55.65433;30;0;3;0;0.01;1;NA;0;0.1
14.57455;57.39308;221;0;3;0;0.06;1;NA;0;0.1
18.30549;59.32435;40;0;3;0;0.01;1;NA;0;0.1
10.7217;60.19446;248;0;3;0;0.04;1;0;0;0.1
10.45169;59.28039;44;0;3;0;0;1;0;0;0.1
17.9167;59.3833;31;0;3;0;0;1;NA;0;0.1
16.12146;58.40943;71;0;3;0;0.02;1;NA;0;0.1
15.62926;57.99479;138;0;3;0;0.02;1;NA;0;0.1
16.08885;59.42574;12;0;3;0;0.04;1;NA;0;0.1
10.42975;59.18005;56;0;3;0;0;1;0;0;0.1
6.29336;60.16557;18;1.5;3;0;2.44;1;NA;1.6;1.0285
10.09797;61.28655;737;4.2;3;5;19.65;NA;NA;0.7;1.1145
14.27425;55.62194;25;0;3;0;0;1;NA;0;0.1
10.69886;56.27541;15;5.5;3;5;9.14;NA;NA;3.7;5.9152
10.83074;59.84882;155;0;3;0;0;1;0;0;0.1
12.19346;58.36048;81;0;3;0;0.01;1;0;0;0.1
14.03479;67.03811;9;0;3;0;3.1;1;0;0;0.1
10.44441;59.80556;130;0.5;3;8;NA;NA;0.8;0;0.1
5.59378;59.50036;30;0;3;8;NA;NA;2.1;0.5;0.4419
13.31367;59.51985;101;0;3;0;0;1;0;0;0.1
12.87177;55.93345;59;0;3;0;0.04;1;NA;0;0.1
16.81116;58.35722;11;0;3;0;0.05;1;NA;0;0.1
9.49971;55.65554;79;0;3;0;2.2;1;NA;1.2;2.5831
5.82973;60.24047;152;0.5;3;0;0.11;1;0;1.2;0.8617
8.53798;59.19825;496;0;3;0;0.19;1;0;0.1;0.1606
5.30947;60.30345;79;0;3;0;0.03;1;0;0.8;0.6396
10.34567;55.35664;30;3.2;3;0;1.24;1;NA;0.4;0.9137
12.9848;55.79864;14;0;3;0;0.05;1;NA;0;0.1
9.42393;54.9271;51;0;3;0;0.03;1;NA;0;0.1
10.45193;59.9241;67;0;3;0;0.01;1;0;0;0.1
6.58068;62.40382;57;0;3;0;0;1;0;0;0.1
12.25196;55.57008;16;0;3;0;0;1;NA;0;0.1
23.25504;69.94995;47;0;3;0;0.01;1;NA;0;0.1
24.70672;60.20309;40;0;3;0;0;1;NA;0;0.1
17.1833;69.0833;26;0;3;0;0.28;1;NA;0;0.1
25.67305;60.41235;37;0;3;0;0.02;1;NA;0;0.1
9.4441;54.84328;39;0;3;0;0.03;1;NA;0;0.1
12.77084;56.81301;50;0.2;3;0;0.06;1;NA;1.1;1.7898
16.68039;58.63519;26;0;3;0;4.19;1;NA;0;0.1
10.3903;55.3945;10;0.1;3;0;3.65;1;NA;0;0.1164
23.72628;61.86787;130;0;3;0;2.67;1;NA;0;0.1
16.97208;60.64345;46;0;3;0;0;1;NA;0;0.1
10.21544;56.17605;48;0;3;0;0.04;1;NA;0.8;1.0711
16.14936;57.06747;82;0;3;0;0.01;1;NA;0;0.1
6.10173;59.32946;6;2;3;0;3.03;1;1.8;0.3;0.5908
12.33163;58.37696;52;0;3;0;0.04;1;0;0;0.1
17.77732;59.31285;21;0;3;0;0;1;NA;0;0.1
6.16275;60.37118;96;0.6;3;0;0.02;1;0.4;0.7;0.5055
12.18463;65.46496;11;0;3;0;0.01;1;0;0;0.1
10.25026;59.67771;79;0.3;3;5;22.05;NA;0.4;0;0.1
10.13654;59.76294;120;0.1;3;0;0.69;1;0;0;0.1053
9.74812;55.50629;6;0.9;3;4;NA;NA;NA;1.4;3.0523
15.05745;57.73181;285;0;3;0;0.29;1;NA;0;0.1
11.25422;59.64543;150;0;3;8;NA;NA;0.3;0;0.1
12.18956;55.49186;2;0;3;0;0.05;1;NA;0.2;0.3515
14.20795;56.03347;9;0;3;0;0;1;NA;0;0.1
10.75271;59.26999;10;0;3;0;0.01;1;0;0;0.1
9.40956;55.03299;8;0;3;0;0;1;NA;0;0.1
15.29855;68.77366;5;0;3;0;0.96;1;0;0;0.1
5.76953;58.85835;88;5.7;3;0;0.73;1;5.4;0;0.1
23.07813;61.47092;97;0;3;0;0.19;1;NA;0;0.1
12.22019;57.11461;5;0;3;0;1.45;1;NA;0.1;0.2155
5.45573;60.38714;160;0.7;3;0;0.2;1;0.6;1.1;1.2291
5.33974;59.71514;21;4;3;0;0.14;1;1.6;0.4;0.5073
8.01197;58.14956;27;0;3;0;0.03;1;0;0.7;1.6102
9.5658;56.08513;113;1;3;0;3.13;1;NA;0.1;0.2528
12.00273;54.92923;9;4.7;3;5;8.68;NA;NA;0.4;0.253
9.27005;57.08826;13;0;3;0;0;1;0;0;0.1
10.38944;55.41011;9;1.8;3;0;0.01;1;NA;0;0.1164
9.66118;59.13229;49;0;3;0;0;1;0;0;0.1
10.06923;63.30709;85;0;3;0;0;1;0;0;0.1
5.72972;58.78555;63;12;3;0;0.77;1;6.1;0;0.1
5.24853;60.26204;12;0.2;3;0;1.22;1;0;0.6;0.6127
13.46957;58.42455;118;0;3;0;0.07;1;0;0;0.1
7.11972;58.15584;76;0;3;0;0.06;1;0;0.6;1.7312
25.36354;61.13823;157;0.3;3;0;2.49;1;NA;0.4;0.5335
18.05375;59.25048;44;0;3;0;0;1;NA;0;0.1
15.98908;59.52485;15;0;3;0;0.01;1;NA;0;0.1
16.51204;59.60047;15;0;3;0;0.01;1;NA;0;0.1
11.41986;58.2215;19;0;3;8;NA;NA;1.3;0;0.1
17.80707;59.36307;19;0;3;0;0;1;NA;0;0.1
10.43021;61.04314;148;0;3;0;0.42;1;0;0.2;0.2718
10.10647;59.22835;50;0;3;0;0;1;0;0;0.1
15.3722;63.03309;317;0;3;0;0.01;1;NA;0;0.1
17.88851;59.35716;20;0;3;0;0;1;NA;0;0.1
10.54289;55.33925;31;0.8;3;0;0.04;1;NA;0;0.1
11.88344;58.19728;19;0;3;0;0;1;0;0;0.1
6.1483;60.3738;11;0.4;3;0;1.41;1;0.4;0.7;0.5055
9.85907;58.99266;8;0;3;0;0.07;1;0;0;0.1032
10.97075;59.92034;181;0;3;0;0;1;0;0;0.1
11.15424;61.79163;272;0;3;0;0.11;1;0;0.1;0.2035
4.9866;60.26263;15;0.3;3;0;0.17;1;0;0.4;0.4823
17.07224;58.75853;13;0;3;0;0;1;NA;0;0.1
9.99237;54.88293;15;0;3;0;0.04;1;NA;0;0.1
11.47888;55.52927;27;0;3;0;0.66;1;NA;0.8;1.2227
5.64647;60.37988;64;1.5;3;0;0.01;1;1.5;0.9;0.8771
13.16216;55.72098;36;0;3;0;0;1;NA;0;0.1
17.56485;68.55354;57;0;3;0;0.03;1;NA;0;0.1
12.5802;56.1442;8;0;3;0;0.07;1;NA;0;0.1
6.30013;62.46165;15;0;3;0;0;1;0;0;0.1
25.07462;60.20223;11;0;3;0;0;1;NA;0;0.1
12.0146;55.58532;32;0;3;0;0.16;1;NA;0;0.1
10.7487;59.905;141;0;3;0;0;1;0;0;0.1
12.5589;55.6786;7;1.1;3;4;NA;NA;NA;0;0.1
8.73433;59.06006;554;0;3;0;0;1;0;0.1;0.1349
11.24552;55.4152;5;0;3;0;1.12;1;NA;1.4;2.41
18.19967;59.19887;38;0;3;0;0;1;NA;0;0.1
5.50832;60.05191;26;0.8;3;0;0;1;0.1;1.1;0.8782
14.04231;58.60504;77;0;3;0;2.18;1;NA;0;0.1
12.13108;57.73394;83;0;3;0;0;1;NA;0;0.1
13.14637;65.94499;25;0;3;0;0.01;1;0;0;0.1
8.84042;56.03438;38;0.2;3;0;0.53;1;NA;1.1;2.5464
12.27585;57.08066;9;0;3;0;0;1;NA;0.1;0.2213
13.49786;55.47385;68;0;3;0;0.03;1;NA;0.3;0.9491
6.55453;60.01231;91;0.1;3;0;0.16;1;NA;0.4;0.4717
24.63539;65.73077;19;0;3;0;0.19;1;NA;0;0.1
10.67975;59.90073;24;0;3;0;0;1;0;0;0.1
11.22861;59.0934;33;0;3;0;0.01;1;0;0;0.1
10.12183;56.15204;19;0;3;0;0.42;1;NA;0.9;1.4687
12.52625;55.80993;22;0;3;0;0.2;1;NA;0;0.1
9.54942;56.22706;66;0;3;0;0.11;1;NA;0.1;0.169
10.95531;59.21889;63;0;3;0;0;1;0;0;0.1
8.71013;58.43609;26;2.1;3;5;28.91;NA;2.1;0.8;2.0756
12.81003;55.9417;65;0;3;0;0.02;1;NA;0;0.1
9.49196;54.89203;39;0;3;0;0.01;1;NA;0;0.1
23.81415;60.92902;135;0;3;0;1.55;1;NA;0;0.1
14.79664;58.27949;120;0;3;0;0.06;1;NA;0;0.1
23.83533;60.52957;102;0;3;0;0.03;1;NA;0;0.1
10.23384;59.78963;31;0.1;3;5;15.11;NA;0;0;0.1
11.3881;59.13086;40;0;3;0;0;1;0;0;0.1
9.07315;58.72217;40;0;3;0;0.02;1;0;0.1;0.1509
12.29194;55.73972;19;0;3;0;0.03;1;NA;0;0.1
5.63999;58.73159;27;0;3;4;NA;NA;4;0;0.1
12.93578;61.65654;606;0;3;0;0.99;1;0;0;0.1
9.22698;60.96601;433;2.2;3;0;1.48;1;1.9;0.5;0.4404
9.58449;54.92058;10;0;3;0;0;1;NA;0;0.1
18.50326;63.36505;28;0;3;0;0.06;1;NA;0;0.1
5.36899;60.26763;58;0;3;0;0.03;1;0;0.8;0.7537
20.3517;63.80537;60;0;3;0;0;1;NA;0;0.1
8.81531;57.02827;27;0;3;8;NA;NA;0.3;2.2;2.413
18.17119;60.40169;10;0;3;0;5.7;1;NA;0;0.1
