lon;lat;z;prid;stid;wmoid;qcode;value
9.2992;55.4838;41;3;-9999;-9999;-9999;16.9666666666667
11.04766;55.67816;23;3;-9999;-9999;-9999;17.6708333333333
10.6078;56.23018;3;3;-9999;-9999;-9999;19.075
12.28714;55.73129;35;3;-9999;-9999;-9999;16.4083333333333
12.22255;55.53608;1;3;-9999;-9999;-9999;17.8833333333333
9.9106;56.48181;55;3;-9999;-9999;-9999;16.0458333333333
9.7998;56.15548;89;3;-9999;-9999;-9999;16.5833333333333
10.21057;56.05794;46;3;-9999;-9999;-9999;18.8583333333333
8.13672;56.3225;3;3;-9999;-9999;-9999;15.9041666666667
9.5251;55.70089;32;3;-9999;-9999;-9999;16
12.41322;55.96266;30;3;-9999;-9999;-9999;17.15
9.35556;55.38853;51;3;-9999;-9999;-9999;16.7083333333333
9.05048;56.47104;54;3;-9999;-9999;-9999;15.3
12.38825;55.77755;49;3;-9999;-9999;-9999;16.7208333333333
9.81192;56.24227;57;3;-9999;-9999;-9999;16.3333333333333
10.51499;55.13376;69;3;-9999;-9999;-9999;17.2666666666667
10.03425;56.43468;46;3;-9999;-9999;-9999;16.2125
9.19792;55.35708;41;3;-9999;-9999;-9999;16.6333333333333
9.14662;57.12642;9;3;-9999;-9999;-9999;18.3666666666667
9.49394;55.15489;0;3;-9999;-9999;-9999;17.4666666666667
9.47496;55.24153;19;3;-9999;-9999;-9999;17.3166666666667
9.40757;55.74734;90;3;-9999;-9999;-9999;15.7791666666667
10.59984;55.39005;12;3;-9999;-9999;-9999;17.65
12.54116;55.78968;36;3;-9999;-9999;-9999;17.175
8.68428;55.6509;37;3;-9999;-9999;-9999;16.9541666666667
9.79018;56.13696;102;3;-9999;-9999;-9999;16.2916666666667
9.25808;55.90252;88;3;-9999;-9999;-9999;15.2125
12.49112;55.82282;50;3;-9999;-9999;-9999;16.3541666666667
12.06801;55.56762;38;3;-9999;-9999;-9999;17.0541666666667
10.2004;56.09791;89;3;-9999;-9999;-9999;16.3125
12.39023;55.75408;27;3;-9999;-9999;-9999;18.275
9.66854;55.65902;46;3;-9999;-9999;-9999;16.9416666666667
12.16156;55.77536;17;3;-9999;-9999;-9999;16.05
10.20769;55.31651;36;3;-9999;-9999;-9999;17.7083333333333
12.21391;56.02794;26;3;-9999;-9999;-9999;17.1458333333333
11.41632;54.96114;3;3;-9999;-9999;-9999;17.625
9.291;56.496;39;3;-9999;-9999;-9999;16.1458333333333
9.92052;57.05083;6;3;-9999;-9999;-9999;16.425
8.87053;56.11962;56;3;-9999;-9999;-9999;16.2833333333333
12.56634;55.74673;8;3;-9999;-9999;-9999;16.8208333333333
9.90412;55.26683;12;3;-9999;-9999;-9999;16.9
14.70439;55.10535;13;3;-9999;-9999;-9999;17.1708333333333
9.77894;55.89148;30;3;-9999;-9999;-9999;16.45
11.33404;55.41198;34;3;-9999;-9999;-9999;17.3833333333333
11.18063;54.84367;6;3;-9999;-9999;-9999;17.825
12.59386;56.02564;31;3;-9999;-9999;-9999;17.3791666666667
12.49099;55.76264;34;3;-9999;-9999;-9999;17.3166666666667
12.2923;55.94261;36;3;-9999;-9999;-9999;16.5291666666667
10.21764;56.17965;48;3;-9999;-9999;-9999;17.4083333333333
9.01449;56.57047;21;3;-9999;-9999;-9999;15.6708333333333
12.5412;55.99789;22;3;-9999;-9999;-9999;17
9.01116;56.58387;29;3;-9999;-9999;-9999;16.75
11.2903;55.5116;26;3;-9999;-9999;-9999;17.3
10.17924;57.19449;32;3;-9999;-9999;-9999;15.6375
9.89259;57.00792;8;3;-9999;-9999;-9999;16.2166666666667
12.14544;56.0827;8;3;-9999;-9999;-9999;17.0791666666667
12.42217;55.97535;31;3;-9999;-9999;-9999;16.5375
12.43808;55.71524;11;3;-9999;-9999;-9999;17.2291666666667
12.47891;55.78003;32;3;-9999;-9999;-9999;16.8708333333333
9.24201;55.98222;60;3;-9999;-9999;-9999;15.5166666666667
12.46944;55.72639;26;3;-9999;-9999;-9999;18.3708333333333
10.46137;55.30238;48;3;-9999;-9999;-9999;16.7625
9.98325;57.48193;35;3;-9999;-9999;-9999;16.7416666666667
11.86286;54.77628;4;3;-9999;-9999;-9999;18.4
9.00455;56.20846;45;3;-9999;-9999;-9999;18.475
10.66469;55.0431;13;3;-9999;-9999;-9999;17.725
9.4644;55.49987;54;3;-9999;-9999;-9999;15.9958333333333
9.68887;56.79161;52;3;-9999;-9999;-9999;15.4083333333333
12.22685;55.40574;16;3;-9999;-9999;-9999;17.8083333333333
9.49239;56.17239;77;3;-9999;-9999;-9999;16.325
12.49853;55.75761;31;3;-9999;-9999;-9999;24.5208333333333
11.80775;55.44884;49;3;-9999;-9999;-9999;16.9708333333333
12.32993;55.87065;45;3;-9999;-9999;-9999;17.4583333333333
12.46399;55.79507;33;3;-9999;-9999;-9999;17.4375
8.58501;56.37479;20;3;-9999;-9999;-9999;15.9833333333333
12.48756;55.89323;21;3;-9999;-9999;-9999;17.2541666666667
12.07189;55.48453;23;3;-9999;-9999;-9999;17.0291666666667
9.58608;54.90966;9;3;-9999;-9999;-9999;17.275
12.5429;55.66328;10;3;-9999;-9999;-9999;17.6458333333333
12.02513;54.99647;54;3;-9999;-9999;-9999;17.6125
10.03611;56.44675;29;3;-9999;-9999;-9999;16.3583333333333
12.29388;55.62882;10;3;-9999;-9999;-9999;16.6083333333333
12.3864;55.65982;15;3;-9999;-9999;-9999;17.6583333333333
9.81975;56.96899;22;3;-9999;-9999;-9999;15.2958333333333
10.07783;56.47403;7;3;-9999;-9999;-9999;15.7583333333333
9.55176;55.27115;50;3;-9999;-9999;-9999;16.2083333333333
10.13044;56.09431;73;3;-9999;-9999;-9999;16.5541666666667
12.31321;55.64374;11;3;-9999;-9999;-9999;17.2416666666667
12.37283;55.71877;21;3;-9999;-9999;-9999;16.8708333333333
11.83829;54.84749;1;3;-9999;-9999;-9999;17.8958333333333
12.50533;55.91279;9;3;-9999;-9999;-9999;16.8541666666667
10.12358;55.97682;56;3;-9999;-9999;-9999;16.6541666666667
11.51762;54.77204;12;3;-9999;-9999;-9999;27.775
12.09568;55.77317;2;3;-9999;-9999;-9999;17.2375
12.10638;55.47591;12;3;-9999;-9999;-9999;16.8291666666667
12.45836;55.68783;19;3;-9999;-9999;-9999;17.0375
10.40279;55.39705;7;3;-9999;-9999;-9999;16.5333333333333
10.14897;56.0865;63;3;-9999;-9999;-9999;16.9
12.41728;55.74296;34;3;-9999;-9999;-9999;16.4416666666667
10.00285;57.4403;30;3;-9999;-9999;-9999;17.2833333333333
8.51161;55.90283;8;3;-9999;-9999;-9999;16.1541666666667
12.49003;56.07371;29;3;-9999;-9999;-9999;16.9625
8.87158;56.80574;12;3;-9999;-9999;-9999;16.8416666666667
12.52193;55.65883;14;3;-9999;-9999;-9999;16.5791666666667
11.11694;54.84108;3;3;-9999;-9999;-9999;18.3875
12.4001;55.67435;22;3;-9999;-9999;-9999;16.5708333333333
11.02487;55.70138;36;3;-9999;-9999;-9999;17.1916666666667
10.77071;55.30934;19;3;-9999;-9999;-9999;16.6916666666667
9.79285;55.53498;27;3;-9999;-9999;-9999;16.6125
12.11435;55.80111;20;3;-9999;-9999;-9999;18.025
10.32914;56.32157;23;3;-9999;-9999;-9999;16.8708333333333
12.33679;55.8277;45;3;-9999;-9999;-9999;16.4458333333333
8.98391;56.1387;51;3;-9999;-9999;-9999;16.4625
12.57767;55.7282;4;3;-9999;-9999;-9999;23.1208333333333
9.96267;57.02825;41;3;-9999;-9999;-9999;16.05
11.77388;55.2608;21;3;-9999;-9999;-9999;17.7166666666667
12.20633;56.06723;26;3;-9999;-9999;-9999;17.3291666666667
12.58556;55.66111;1;3;-9999;-9999;-9999;17.075
10.62028;55.07747;42;3;-9999;-9999;-9999;16.9541666666667
11.84541;55.20915;44;3;-9999;-9999;-9999;17.2708333333333
12.57219;55.75274;12;3;-9999;-9999;-9999;17.0958333333333
11.74948;55.95732;11;3;-9999;-9999;-9999;17.2208333333333
12.46451;55.73102;29;3;-9999;-9999;-9999;17.3416666666667
10.57732;57.73078;2;3;-9999;-9999;-9999;15.9291666666667
11.73051;55.71612;11;3;-9999;-9999;-9999;16.9041666666667
9.81604;56.63847;5;3;-9999;-9999;-9999;15.8458333333333
9.95458;56.45813;40;3;-9999;-9999;-9999;16.2416666666667
12.10861;55.86143;13;3;-9999;-9999;-9999;16.5166666666667
8.79032;55.33774;2;3;-9999;-9999;-9999;18.5833333333333
12.55719;55.75383;9;3;-9999;-9999;-9999;16.7875
11.83401;55.48301;39;3;-9999;-9999;-9999;17.2791666666667
12.51782;56.0819;38;3;-9999;-9999;-9999;18.7458333333333
11.01193;55.71471;52;3;-9999;-9999;-9999;16.3583333333333
12.481;55.89826;16;3;-9999;-9999;-9999;17.475
12.4153;55.70244;13;3;-9999;-9999;-9999;17.3875
9.48767;55.56125;58;3;-9999;-9999;-9999;16.4541666666667
9.85837;54.98797;30;3;-9999;-9999;-9999;18.7125
9.70927;56.41906;68;3;-9999;-9999;-9999;16.2583333333333
12.63002;55.66245;2;3;-9999;-9999;-9999;17.7583333333333
9.6978;56.18932;56;3;-9999;-9999;-9999;16.6875
9.78167;56.65768;53;3;-9999;-9999;-9999;15.95
10.04004;56.27305;59;3;-9999;-9999;-9999;15.7125
11.81797;55.46739;45;3;-9999;-9999;-9999;17.075
12.48649;55.75739;32;3;-9999;-9999;-9999;17.35
9.94095;57.2625;13;3;-9999;-9999;-9999;14.9708333333333
9.33472;55.0678;46;3;-9999;-9999;-9999;16.8791666666667
11.76766;55.67091;26;3;-9999;-9999;-9999;16.5541666666667
9.43082;55.45915;66;3;-9999;-9999;-9999;16.3666666666667
9.81041;55.83492;53;3;-9999;-9999;-9999;17.45
11.74579;55.66639;28;3;-9999;-9999;-9999;16.3541666666667
12.33463;55.85698;48;3;-9999;-9999;-9999;16.2833333333333
10.16308;56.07172;55;3;-9999;-9999;-9999;16.8666666666667
12.34385;55.88282;44;3;-9999;-9999;-9999;17.3083333333333
12.11236;55.74831;27;3;-9999;-9999;-9999;16.5458333333333
11.12146;54.7904;1;3;-9999;-9999;-9999;17.6666666666667
11.89663;54.75617;3;3;-9999;-9999;-9999;18.1708333333333
9.66876;57.2217;12;3;-9999;-9999;-9999;16.8041666666667
9.65448;55.89254;82;3;-9999;-9999;-9999;15.7375
11.99214;55.46519;29;3;-9999;-9999;-9999;17.3291666666667
12.12184;55.24809;36;3;-9999;-9999;-9999;18.2958333333333
12.11017;55.25019;35;3;-9999;-9999;-9999;17.8458333333333
10.50555;55.40933;7;3;-9999;-9999;-9999;17.2833333333333
10.19173;55.38035;91;3;-9999;-9999;-9999;15.8583333333333
12.61124;55.63097;5;3;-9999;-9999;-9999;17.0666666666667
10.11593;56.19412;76;3;-9999;-9999;-9999;15.7166666666667
9.46312;55.48162;36;3;-9999;-9999;-9999;16.4541666666667
9.47958;55.52432;56;3;-9999;-9999;-9999;16.1416666666667
11.79265;55.45271;49;3;-9999;-9999;-9999;18.4541666666667
12.25882;55.56135;0;3;-9999;-9999;-9999;19.3958333333333
12.10728;55.26478;44;3;-9999;-9999;-9999;18.0625
12.54661;55.69437;13;3;-9999;-9999;-9999;17.4291666666667
12.53246;55.67018;16;3;-9999;-9999;-9999;17.3791666666667
10.26581;55.40413;22;3;-9999;-9999;-9999;16.8333333333333
12.52564;55.72879;23;3;-9999;-9999;-9999;16.8541666666667
8.81774;55.79485;30;3;-9999;-9999;-9999;16.1166666666667
10.12916;56.70614;39;3;-9999;-9999;-9999;16.1333333333333
8.84185;56.77817;22;3;-9999;-9999;-9999;16.275
12.23234;55.81632;44;3;-9999;-9999;-9999;15.7541666666667
9.60518;54.90491;8;3;-9999;-9999;-9999;17.1375
9.81882;54.89962;7;3;-9999;-9999;-9999;17.6
11.06503;55.68688;16;3;-9999;-9999;-9999;17.325
9.80243;54.90891;16;3;-9999;-9999;-9999;17.3125
9.88197;54.95683;12;3;-9999;-9999;-9999;17.4166666666667
9.89452;54.86835;6;3;-9999;-9999;-9999;18
9.85345;54.92019;4;3;-9999;-9999;-9999;17.4208333333333
10.74969;54.93213;17;3;-9999;-9999;-9999;17.6083333333333
10.73577;55.06969;8;3;-9999;-9999;-9999;18.4083333333333
12.31069;55.93052;39;3;-9999;-9999;-9999;16.8833333333333
9.18921;55.78807;75;3;-9999;-9999;-9999;15.9875
9.39803;56.37311;58;3;-9999;-9999;-9999;15.6833333333333
12.05356;55.64036;27;3;-9999;-9999;-9999;17.1375
12.60737;55.63676;4;3;-9999;-9999;-9999;17.6083333333333
9.30551;55.1958;48;3;-9999;-9999;-9999;17.1416666666667
9.8361;56.07135;95;3;-9999;-9999;-9999;15.45
12.48223;55.8594;61;3;-9999;-9999;-9999;24.4791666666667
10.14949;56.36342;50;3;-9999;-9999;-9999;16.4208333333333
12.33036;55.76155;20;3;-9999;-9999;-9999;16.6416666666667
9.43874;56.27995;71;3;-9999;-9999;-9999;15.6458333333333
9.01875;56.56706;31;3;-9999;-9999;-9999;14.9833333333333
12.50983;55.84255;21;3;-9999;-9999;-9999;18.0083333333333
9.65588;55.60221;20;3;-9999;-9999;-9999;17.7166666666667
10.30688;57.41127;51;3;-9999;-9999;-9999;15.475
9.75397;55.05037;22;3;-9999;-9999;-9999;17.8
10.31551;56.2615;24;3;-9999;-9999;-9999;17.6625
11.18536;54.7605;3;3;-9999;-9999;-9999;18.45
10.43489;55.34187;26;3;-9999;-9999;-9999;17.7083333333333
10.24162;56.19269;2;3;-9999;-9999;-9999;23.075
12.17148;55.21794;1;3;-9999;-9999;-9999;19.0208333333333
11.32524;55.39126;41;3;-9999;-9999;-9999;17.275
11.86774;54.89152;29;3;-9999;-9999;-9999;18.0666666666667
11.58469;55.80223;58;3;-9999;-9999;-9999;15.8791666666667
12.31823;55.75436;25;3;-9999;-9999;-9999;16.6708333333333
8.39895;55.49573;9;3;-9999;-9999;-9999;16.9458333333333
9.8942;55.27276;8;3;-9999;-9999;-9999;17.0916666666667
9.49426;55.4776;44;3;-9999;-9999;-9999;16.5541666666667
10.48493;57.47787;5;3;-9999;-9999;-9999;15.2
11.5082;54.77064;17;3;-9999;-9999;-9999;18.1916666666667
12.55314;55.64885;0;3;-9999;-9999;-9999;17.7541666666667
10.20879;56.06457;37;3;-9999;-9999;-9999;16.5916666666667
9.65934;54.88898;19;3;-9999;-9999;-9999;17.1166666666667
12.41322;55.70092;17;3;-9999;-9999;-9999;17.2333333333333
12.10166;55.74896;12;3;-9999;-9999;-9999;17.0541666666667
11.94784;54.79067;12;3;-9999;-9999;-9999;17.0666666666667
11.95712;54.59812;0;3;-9999;-9999;-9999;18.8458333333333
11.38113;54.93527;4;3;-9999;-9999;-9999;19.3458333333333
12.07632;55.76501;1;3;-9999;-9999;-9999;16.9208333333333
10.25414;56.29704;80;3;-9999;-9999;-9999;15.7791666666667
9.0302;56.56824;17;3;-9999;-9999;-9999;21.8208333333333
12.18845;55.71918;15;3;-9999;-9999;-9999;16.3083333333333
10.04808;56.33278;50;3;-9999;-9999;-9999;16.375
12.39827;55.64753;13;3;-9999;-9999;-9999;17.2708333333333
12.55702;55.85913;13;3;-9999;-9999;-9999;16.8666666666667
10.23977;56.18581;4;3;-9999;-9999;-9999;18.2541666666667
10.02955;56.32625;25;3;-9999;-9999;-9999;16.6875
9.31942;55.24706;40;3;-9999;-9999;-9999;17.1208333333333
10.34777;55.33942;27;3;-9999;-9999;-9999;17.725
12.44785;55.65993;13;3;-9999;-9999;-9999;16.9791666666667
12.33178;55.75303;34;3;-9999;-9999;-9999;16.7458333333333
9.99093;56.29223;68;3;-9999;-9999;-9999;16.0208333333333
10.48186;57.42897;92;3;-9999;-9999;-9999;15.95
12.61057;55.65023;8;3;-9999;-9999;-9999;17.5333333333333
12.04581;55.30783;34;3;-9999;-9999;-9999;17.7833333333333
11.87421;55.63371;57;3;-9999;-9999;-9999;16.8208333333333
10.21802;56.23342;36;3;-9999;-9999;-9999;16.5375
9.77449;56.08333;44;3;-9999;-9999;-9999;16.8125
11.05749;55.69309;30;3;-9999;-9999;-9999;16.775
12.37541;55.79373;48;3;-9999;-9999;-9999;16.9375
9.23207;56.2028;67;3;-9999;-9999;-9999;15.5833333333333
12.22263;55.92661;19;3;-9999;-9999;-9999;16.8958333333333
9.48268;55.86573;83;3;-9999;-9999;-9999;15.7625
10.38926;55.41657;11;3;-9999;-9999;-9999;18.1583333333333
11.92615;55.93183;8;3;-9999;-9999;-9999;18.575
12.38573;55.78586;54;3;-9999;-9999;-9999;16.7291666666667
12.57881;55.7327;2;3;-9999;-9999;-9999;16.7375
9.4995;55.92794;93;3;-9999;-9999;-9999;16.0958333333333
9.76097;55.49259;24;3;-9999;-9999;-9999;16.5666666666667
11.32855;55.97361;4;3;-9999;-9999;-9999;18.6375
12.14903;55.51508;13;3;-9999;-9999;-9999;17.2625
10.38983;56.43115;11;3;-9999;-9999;-9999;16.3875
11.96726;55.57064;46;3;-9999;-9999;-9999;17.0208333333333
10.5344;57.73248;2;3;-9999;-9999;-9999;15.7083333333333
12.37548;55.78739;55;3;-9999;-9999;-9999;16.6625
9.39914;56.4547;49;3;-9999;-9999;-9999;19.7083333333333
9.54855;56.13024;48;3;-9999;-9999;-9999;15.9166666666667
9.85179;56.76859;75;3;-9999;-9999;-9999;14.9
10.22226;56.19223;44;3;-9999;-9999;-9999;16.6083333333333
12.47663;55.68761;12;3;-9999;-9999;-9999;17.075
9.95379;55.94982;77;3;-9999;-9999;-9999;16.0875
12.29719;55.65261;15;3;-9999;-9999;-9999;16.975
9.25705;55.33935;40;3;-9999;-9999;-9999;15.5041666666667
8.63501;56.35796;21;3;-9999;-9999;-9999;16.3916666666667
12.17004;55.85099;34;3;-9999;-9999;-9999;17.025
8.59024;56.37987;21;3;-9999;-9999;-9999;15.9083333333333
12.25275;55.94079;24;3;-9999;-9999;-9999;16.5291666666667
10.06128;57.01335;9;3;-9999;-9999;-9999;15.8083333333333
9.95394;56.11924;55;3;-9999;-9999;-9999;17.025
11.96042;55.74879;30;3;-9999;-9999;-9999;17.075
8.64596;56.4389;31;3;-9999;-9999;-9999;16.1916666666667
14.82878;55.1122;84;3;-9999;-9999;-9999;16.4
9.51781;55.49992;2;3;-9999;-9999;-9999;17.1125
9.73342;57.16758;6;3;-9999;-9999;-9999;15.5166666666667
10.32855;55.14062;39;3;-9999;-9999;-9999;16.9041666666667
10.2099;56.1112;67;3;-9999;-9999;-9999;15.5333333333333
10.15023;56.73722;16;3;-9999;-9999;-9999;16.4625
12.47526;55.72518;21;3;-9999;-9999;-9999;17.1625
11.71303;55.93917;5;3;-9999;-9999;-9999;16.8083333333333
10.15273;56.26385;68;3;-9999;-9999;-9999;15.475
11.469;54.68556;4;3;-9999;-9999;-9999;18.1833333333333
11.70968;54.77546;2;3;-9999;-9999;-9999;17.4583333333333
8.4498;55.50496;20;3;-9999;-9999;-9999;16.9833333333333
11.98898;54.71575;0;3;-9999;-9999;-9999;19.8666666666667
9.87062;54.9454;12;3;-9999;-9999;-9999;17.3875
8.72073;55.27401;8;3;-9999;-9999;-9999;16.2583333333333
12.53828;55.81096;29;3;-9999;-9999;-9999;15.85
10.32935;55.4188;19;3;-9999;-9999;-9999;17.4458333333333
10.5;55.34011;39;3;-9999;-9999;-9999;16.9416666666667
9.34569;55.35772;43;3;-9999;-9999;-9999;16.125
9.99217;57.2032;13;3;-9999;-9999;-9999;15.7875
11.73785;55.23411;15;3;-9999;-9999;-9999;17.8
9.90377;57.02777;46;3;-9999;-9999;-9999;18.2583333333333
10.57568;56.41025;29;3;-9999;-9999;-9999;23.8541666666667
12.50071;55.67567;11;3;-9999;-9999;-9999;16.6208333333333
9.35657;56.40772;33;3;-9999;-9999;-9999;22.3416666666667
12.18437;55.77505;14;3;-9999;-9999;-9999;17.4916666666667
10.10819;56.17514;60;3;-9999;-9999;-9999;17.4083333333333
9.19435;55.35766;43;3;-9999;-9999;-9999;15.7666666666667
12.39953;55.81113;37;3;-9999;-9999;-9999;15.7375
9.71678;55.97111;57;3;-9999;-9999;-9999;15.4208333333333
10.21864;56.97206;5;3;-9999;-9999;-9999;15.8041666666667
9.89788;57.06342;0;3;-9999;-9999;-9999;15.675
12.32244;55.94195;47;3;-9999;-9999;-9999;16.4458333333333
9.10459;55.47298;62;3;-9999;-9999;-9999;17.0416666666667
9.56476;56.34315;51;3;-9999;-9999;-9999;15.9
11.7593;55.95734;17;3;-9999;-9999;-9999;17.0458333333333
11.89522;55.98526;4;3;-9999;-9999;-9999;22.9375
9.9384;57.0412;8;3;-9999;-9999;-9999;17.0583333333333
12.66604;55.58822;3;3;-9999;-9999;-9999;17.7791666666667
9.9316;56.04781;69;3;-9999;-9999;-9999;20.0291666666667
9.99069;57.46987;48;3;-9999;-9999;-9999;20.05
10.07581;56.26643;56;3;-9999;-9999;-9999;16.975
12.56887;55.66115;3;3;-9999;-9999;-9999;17.6833333333333
12.33662;55.66957;16;3;-9999;-9999;-9999;17.2666666666667
11.99844;54.8346;17;3;-9999;-9999;-9999;17.15
10.17322;56.07013;50;3;-9999;-9999;-9999;16.7958333333333
10.2045;56.17402;60;3;-9999;-9999;-9999;22.425
11.36037;55.41403;40;3;-9999;-9999;-9999;17.7125
12.37648;55.73739;40;3;-9999;-9999;-9999;16.6708333333333
12.4743;55.80009;28;3;-9999;-9999;-9999;16.4916666666667
12.16319;55.47452;1;3;-9999;-9999;-9999;17.45
10.25476;55.9161;4;3;-9999;-9999;-9999;17.0375
10.52053;54.84912;1;3;-9999;-9999;-9999;18.2666666666667
8.37702;55.51784;6;3;-9999;-9999;-9999;16.9416666666667
9.85531;55.86633;36;3;-9999;-9999;-9999;16.8333333333333
10.03917;56.45694;3;3;-9999;-9999;-9999;15.9375
12.35782;55.88859;34;3;-9999;-9999;-9999;17.4458333333333
8.70408;56.08488;32;3;-9999;-9999;-9999;16.3791666666667
9.78801;55.04073;26;3;-9999;-9999;-9999;16.6625
10.12659;56.09623;73;3;-9999;-9999;-9999;16.7125
12.15104;55.1069;4;3;-9999;-9999;-9999;17.7583333333333
12.41805;55.83479;55;3;-9999;-9999;-9999;16.4958333333333
11.95618;54.70305;0;3;-9999;-9999;-9999;17.8458333333333
9.52188;56.19018;76;3;-9999;-9999;-9999;16.6291666666667
12.06882;55.6427;27;3;-9999;-9999;-9999;16.625
12.60305;56.03996;16;3;-9999;-9999;-9999;17.7833333333333
12.36223;55.87579;49;3;-9999;-9999;-9999;16.675
9.19885;56.59724;29;3;-9999;-9999;-9999;15.2583333333333
9.0311;56.8199;3;3;-9999;-9999;-9999;15.7875
10.14763;55.96928;8;3;-9999;-9999;-9999;16.4875
12.65469;55.59742;4;3;-9999;-9999;-9999;17.3333333333333
11.12404;55.65797;1;3;-9999;-9999;-9999;17.3333333333333
12.12995;55.65177;22;3;-9999;-9999;-9999;16.5625
8.4777;55.47845;25;3;-9999;-9999;-9999;17.8333333333333
10.17547;56.1028;84;3;-9999;-9999;-9999;16.2041666666667
12.26883;55.58603;8;3;-9999;-9999;-9999;19.5416666666667
12.24448;55.56493;5;3;-9999;-9999;-9999;17.175
12.4108;55.97295;33;3;-9999;-9999;-9999;17.1208333333333
9.15376;56.64591;6;3;-9999;-9999;-9999;16.1625
10.10777;57.38153;46;3;-9999;-9999;-9999;15.8125
12.0388;55.95548;33;3;-9999;-9999;-9999;17.9833333333333
11.45279;55.84515;18;3;-9999;-9999;-9999;16.6333333333333
12.18005;55.4581;2;3;-9999;-9999;-9999;18.1666666666667
8.57626;56.36981;20;3;-9999;-9999;-9999;16.375
12.18684;55.61533;53;3;-9999;-9999;-9999;17.5375
12.46017;55.84488;56;3;-9999;-9999;-9999;16.1
12.50925;55.66551;11;3;-9999;-9999;-9999;17.2875
12.37108;55.81341;31;3;-9999;-9999;-9999;16.7041666666667
12.30019;55.58546;1;3;-9999;-9999;-9999;17.7625
10.13759;56.23337;70;3;-9999;-9999;-9999;16.2958333333333
9.50329;55.05078;18;3;-9999;-9999;-9999;16.8
12.04705;54.93022;21;3;-9999;-9999;-9999;17.6791666666667
12.46363;56.08275;14;3;-9999;-9999;-9999;17.7666666666667
10.22763;56.18284;36;3;-9999;-9999;-9999;16.2291666666667
12.61699;55.66764;2;3;-9999;-9999;-9999;17.3375
12.12885;56.08401;38;3;-9999;-9999;-9999;16.7208333333333
12.57975;55.75754;10;3;-9999;-9999;-9999;16.1041666666667
11.84981;55.58996;62;3;-9999;-9999;-9999;17.35
12.58031;55.69762;14;3;-9999;-9999;-9999;17.8083333333333
9.5496;56.13423;55;3;-9999;-9999;-9999;16.5208333333333
12.33948;55.86118;48;3;-9999;-9999;-9999;18.1291666666667
8.68145;55.47791;7;3;-9999;-9999;-9999;17.3666666666667
10.03805;56.02507;110;3;-9999;-9999;-9999;15.7833333333333
11.9703;54.69439;3;3;-9999;-9999;-9999;18.625
10.76145;55.31756;16;3;-9999;-9999;-9999;17.5666666666667
12.16063;54.995;3;3;-9999;-9999;-9999;18.4708333333333
12.50688;55.87365;45;3;-9999;-9999;-9999;16.2958333333333
10.29269;56.22444;3;3;-9999;-9999;-9999;16.9583333333333
12.48829;55.64655;3;3;-9999;-9999;-9999;17.0458333333333
12.60866;55.56716;3;3;-9999;-9999;-9999;17.7333333333333
12.29133;55.93324;27;3;-9999;-9999;-9999;16.9416666666667
9.99366;57.00134;7;3;-9999;-9999;-9999;15.9416666666667
9.42179;54.99377;47;3;-9999;-9999;-9999;16.5541666666667
10.22408;56.63776;10;3;-9999;-9999;-9999;16.4166666666667
12.10316;55.63245;48;3;-9999;-9999;-9999;17.3
9.42512;55.58761;46;3;-9999;-9999;-9999;16.9375
12.5087;55.65389;6;3;-9999;-9999;-9999;17.4583333333333
8.58515;56.37954;22;3;-9999;-9999;-9999;15.9916666666667
12.19173;55.62786;50;3;-9999;-9999;-9999;17.3916666666667
9.04418;56.14382;62;3;-9999;-9999;-9999;15.7625
12.14288;55.62296;51;3;-9999;-9999;-9999;16.7375
11.83708;55.62533;43;3;-9999;-9999;-9999;15.9583333333333
11.39313;55.62738;55;3;-9999;-9999;-9999;16.375
11.64992;55.58429;31;3;-9999;-9999;-9999;17.2125
12.52902;55.68495;15;3;-9999;-9999;-9999;17.8708333333333
10.61554;56.51258;10;3;-9999;-9999;-9999;16.0875
10.15504;56.17136;76;3;-9999;-9999;-9999;18
12.14968;55.43149;25;3;-9999;-9999;-9999;17.6416666666667
10.11586;56.09046;69;3;-9999;-9999;-9999;16.875
12.29556;54.96677;12;3;-9999;-9999;-9999;17.8875
12.51285;55.766;32;3;-9999;-9999;-9999;16.6791666666667
12.47795;55.91595;22;3;-9999;-9999;-9999;17.85
9.5636;56.12758;32;3;-9999;-9999;-9999;16.4541666666667
12.62078;55.65814;2;3;-9999;-9999;-9999;17.6333333333333
12.18489;56.01866;26;3;-9999;-9999;-9999;16.8291666666667
11.78343;55.43297;35;3;-9999;-9999;-9999;16.7958333333333
12.55803;55.99324;13;3;-9999;-9999;-9999;17.0583333333333
12.3431;55.60146;1;3;-9999;-9999;-9999;16.9958333333333
11.4425;55.50642;23;3;-9999;-9999;-9999;17.2291666666667
9.41228;55.52978;48;3;-9999;-9999;-9999;21.4875
10.21546;56.16345;5;3;-9999;-9999;-9999;17.3
10.42712;57.56441;3;3;-9999;-9999;-9999;15.9791666666667
12.4799;55.656;5;3;-9999;-9999;-9999;17.325
9.18032;56.13282;87;3;-9999;-9999;-9999;16.5625
12.13016;56.07208;19;3;-9999;-9999;-9999;17.0166666666667
9.22283;55.70817;78;3;-9999;-9999;-9999;15.6083333333333
9.53925;55.70639;3;3;-9999;-9999;-9999;17.1208333333333
12.34414;55.59364;3;3;-9999;-9999;-9999;16.4708333333333
